Id	Name	ChebiId	PubchemId	Rxns
C19683	['3,4-Didehydroadipyl-CoA semialdehyde', 'cis-3,4-Dehydroadipyl-CoA semialdehyde', '(3Z)-6-Oxohex-3-enoyl-CoA']	[]	['135626151']	['R09554', 'R09556']
C17934	['Clobenpropit']	['64177']	['96024155']	[]
C17882	['Peiminoside']	[]	['163311878']	[]
C08149	['Levonorgestrel', '(-)-Norgestrel']	['6443']	['10349']	[]
C11839	['N-(3-Oxohexanoyl)homoserine lactone']	['29640']	['14001']	[]
C17030	['Nigakilactone E']	['80872']	['96023509']	[]
C04061	['Cytochrome c N6-methyl-L-lysine']	[]	['6758']	['R04145']
C15616	['7-Methoxyisoflavone']	['12257']	['17396607']	['R07375']
C18111	['1,2,3,4,6,7,8-Heptachlorodibenzofuran', '1,2,3,4,6,7,8-HpCDF', 'PCDF 131']	['81513']	['96024328']	[]
C00586	['2-Deoxy-D-glucose', '2-Deoxy-D-arabino-hexose', 'D-arabino-2-Deoxyhexose']	['15866', '84755']	['3865']	['R02587', 'R02588']
C08322	['Myristoleic acid', '(9Z)-Tetradecenoic acid', '9-Tetradecenoic acid', '(Z)-Tetradec-9-enoic acid']	['27781']	['10520']	[]
C16205	['Anthracene-9,10-dihydrodiol']	['80377']	['47205513']	['R07687', 'R07688']
C21735	['(-)-Kolavenyl diphosphate', '(2E)-5-[(1R,2S,4aS,8aS)-1,2,4a,5-Tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-methylpent-2-en-1-yl diposphate']	[]	['350078312']	['R11869']
C11326	['8-Anilino-1-naphthalene sulfonic acid', '1-Anilino-8-naphthalenesulfonate', 'ANS']	['39708']	['13501']	[]
C07440	['Phenylbutazone']	['48574']	['9644']	[]
C16135	['Dynorphin B', 'Rimorphin']	['80347']	['47205445']	[]
C18518	['Diclocymet']	['81799']	['124489192']	[]
C00070	['Copper', 'Cu+', 'Cu2+', 'Cu(II)']	['28694']	['3370']	[]
C01290	['Lactosylceramide', 'beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide', 'beta-D-Galactosyl-1,4-beta-D-glucosylceramide', "Gal-beta1->4Glc-beta1->1'Cer", 'LacCer', 'Lactosyl-N-acylsphingosine', 'D-Galactosyl-1,4-beta-D-glucosylceramide']	['17950']	['4509']	['R03354', 'R03355', 'R03486', 'R03488', 'R03489', 'R03490', 'R03491', 'R03492', 'R03618', 'R04493']
C21301	['Kedarcidin chromophore']	[]	['318172281']	[]
C15062	['17beta-Hydroxy-3-methoxyestra-1,3,5(10)-triene-17-carbonitrile']	['79582']	['17396059']	[]
C05684	['Selenite']	['18212']	['7991']	['R03596', 'R03597', 'R03600', 'R03602', 'R04927', 'R04940', 'R07229', 'R09367']
C11252	['Chloroneb']	['3628']	['13429']	[]
C01917	['Gentamicin A']	['28418']	['5024']	['R09047', 'R11292', 'R11293']
C16753	['Aflatoxin B2']	['48209']	['96023277']	['R10320']
C01801	['Deoxyribose', '2-Deoxy-D-erythro-pentose', 'Thyminose', '2-Deoxy-D-ribose']	['28816']	['4927']	['R02750']
C03873	['Linoleoylphosphatidylcholine', '2-Acyl-1-linoleoyl-sn-glycero-3-phosphocholine']	[]	['6607']	[]
C00231	['D-Xylulose 5-phosphate']	['16332']	['3530']	['R01067', 'R01440', 'R01529', 'R01621', 'R01639', 'R01641', 'R01830', 'R05850', 'R06861', 'R09544']
C16619	['6-Thioguanosine monophosphate']	['80613']	['51090945']	['R08244', 'R08245', 'R08246']
C16178	['Insulin-like 5', 'INSL5']	['80363']	['47205487']	[]
C15407	['9-Chloro-17beta-hydroxy-17-methylandrost-4-ene-3,11-dione']	['79908']	['17396404']	[]
C18820	['Dichlofluanid']	['74875']	['124489494']	[]
C02456	['Phosphorhodopsin']	[]	['5476']	['R02903']
C10070	['Isogentisin', '1,3-Dihydroxy--7-methoxyxanthone']	['6017']	['12256']	[]
C10474	['Lusitanicoside']	['6575']	['12657']	[]
C17908	['Cannabisin D']	[]	['163311894']	[]
C00593	['Sulfoacetaldehyde', '2-Sulfoacetaldehyde']	['17717']	['3872']	['R01684', 'R01685', 'R02600', 'R05651', 'R05652', 'R05774', 'R06980', 'R06981', 'R07167', 'R09153', 'R09557']
C18482	['Penthiopyrad']	['81777']	['124489156']	[]
C01269	['5-O-(1-Carboxyvinyl)-3-phosphoshikimate', 'O5-(1-Carboxyvinyl)-3-phosphoshikimate']	['16257']	['4488']	['R01714', 'R03460']
C17581	['3-Amino-2,3-dideoxy-scyllo-inosose', '2-Deoxy-3-keto-scyllo-inosamine']	['65027']	['96023926']	['R08891', 'R08892', 'R08893', 'R10130']
C21634	['Norcraugsodine']	[]	['340650297']	['R08436', 'R11751']
C08987	['Tubeimoside I']	['9771']	['11179']	[]
C17658	['Isolithocholate', 'Isolithocholic acid', 'beta-Lithocholic acid', 'beta-Lithocholanic acid', '3-Epilithocholic acid', '3beta-Hydroxy-5beta-cholan-24-oic acid', '3beta-Hydroxy-5beta-cholan-24-oic acid']	['81253']	['96024001']	['R11144', 'R11146']
C18710	['3A-Deolivosylpremithramycin B']	['81905']	['124489384']	['R09351', 'R09352']
C11293	['Etaconazole', 'CGA 64251']	['4874']	['13468']	[]
C21907	['12alpha-Hydroxy-3-oxocholan-24-oyl-CoA']	[]	[]	['R12107']
C11701	['UK-47265']	['9848']	['13866']	[]
C11162	["5'-Methoxyhydnocarpin-D"]	['69451']	['13344']	[]
C14263	['N-Benzylphthalimide', '2-Benzylisoindole-1,3-dione']	['34866']	['17395263']	[]
C20088	['Echistatin']	[]	['135626548']	[]
C20817	['C20817', 'Carbapenem biosynthesis intermediate 1']	['132304']	['254741283']	['R10736', 'R10737']
C21140	['Aurachin B']	[]	['313046620']	['R11148', 'R11149', 'R12052', 'R12053']
C21742	['beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-R']	[]	['350078319']	['R11879']
C07784	['Diphenhydramine hydrochloride']	[]	['9986']	[]
C00172	["3'-Phosphooligonucleotide"]	[]	['3472']	[]
C02134	['Allocryptopine']	['17390']	['5213']	['R03842']
C05371	['Microcystin LR', 'Microcystin-LR']	['6925']	['7745']	[]
C07638	['Sodium stibogluconate', 'Antimony sodium gluconate']	['28148']	['9840']	[]
C12413	['Urdamycin A', 'Kerriamycin B']	['32279']	['582803']	['R06668']
C13688	['delta-Guanidinovaleric acid']	['35079']	['586277']	[]
C09705	['Patchouli alcohol']	['7940']	['11894']	[]
C07760	['Brinzolamide']	['3176']	['9962']	[]
C06909	['Cidofovir', 'Cidofovir anhydrous']	['3696']	['9126']	[]
C17571	["5'-Hydroxystreptomycin"]	['24750']	['96023916']	[]
C20866	['Alloavicholate', 'Alloavicholic acid', '3alpha,7alpha,16alpha-Trihydroxy-5alpha-cholan-24-oic acid']	[]	['254741332']	[]
C09085	['Calebassone', 'C-Calebassine']	['3318']	['11277']	[]
C18986	['Fenchlorphos', 'Fenclofos', 'Ronnel']	['82125']	['124489658']	[]
C04311	['Protein L-isoaspartate methyl ester', 'Protein L-isoaspartate alpha-methyl ester']	['8534']	['6969']	['R04190']
C16394	['4-Amino-2,6-dinitrotoluene']	['77424']	['47205692']	['R08018', 'R08019', 'R08046', 'R08047']
C01197	['Caffeate', 'Caffeic acid', '3,4-Dihydroxy-trans-cinnamate', 'trans-Caffeate', '(2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoate']	['16433']	['4422']	['R01943', 'R02950', 'R02997', 'R03365', 'R03366', 'R03367', 'R07826', 'R10701', 'R11206']
C10648	['Balfourodinium']	['2986']	['12831']	[]
C15787	['Campestanol', '5alpha-Campestanol', '(24R)-5alpha-Ergostan-3beta-ol']	['36799']	['47205112']	['R07454', 'R07466', 'R07467']
C18853	['Fluometuron']	['82012']	['124489525']	[]
C17333	['3beta-Hydroxy-5-cholestenoate', '3beta-Hydroxycholest-5-en-27-oic acid']	['81014']	['96023695']	['R08726', 'R08727']
C11399	['(1S,2S,4R)-Iso-dihydrocarveol']	['50233']	['13573']	['R06382']
C13591	['Metipranolol hydrochloride']	['34845']	['853953']	[]
C02509	['3-(ADP)-glycerate']	['16515']	['5521']	['R03969']
C14609	['3alpha,17alpha-Dihydroxy-5beta-pregnan-20-one', '17alpha-Hydroxypregnanolone']	['34353']	['17395609']	[]
C10117	['Pachypodol', "Quercetin 3,7,3'-trimethyl ether"]	['70007']	['12303']	[]
C18379	['Calcium propionate']	['81716']	['124489053']	[]
C13787	['17-Methyl-6Z-octadecenoic acid', '17-Methyl-6Z-octadecenoate']	['34176']	['854032']	[]
C10040	['Eupatilin']	['4932']	['12226']	[]
C07646	['Carboxyphosphamide', 'Carboxycyclophosphamide']	['3410']	['9848']	['R08282', 'R08283', 'R08284']
C00135	['L-Histidine', '(S)-alpha-Amino-1H-imidazole-4-propionic acid']	['15971']	['3435']	['R01158', 'R01159', 'R01160', 'R01161', 'R01163', 'R01164', 'R01166', 'R01167', 'R01168', 'R01169', 'R01991', 'R01992', 'R03655', 'R08412', 'R08413', 'R10523', 'R10686', 'R11015', 'R12313', 'R12436']
C04940	['(N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N-acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R']	['289']	['7482']	[]
C14970	['2alpha-(Hydroxymethyl)-5alpha-androstane-3beta,17beta-diol']	['79494']	['17395968']	[]
C16725	['Deoxypumiloside']	['80685']	['96023249']	['R08489', 'R08490']
C20997	['(14Z)-Hexadec-14-enoyl-CoA']	[]	['254741455']	['R11012']
C01516	['Morphine']	['17303']	['4681']	['R03591', 'R03592', 'R03697', 'R08262', 'R08263', 'R08265', 'R09402']
C17181	['Kylinone']	[]	['135626094']	[]
C06862	['Busulfan']	['28901']	['9080']	[]
C22062	['Mycolipenoyl-CoA']	[]	['384585122']	['R12288']
C14467	['cis-1,2-Diphenylcyclobutane']	['35077']	['17395467']	[]
C10999	["4,4'-Methylene-bis-(2-chloroaniline)", 'Methylenebis(chloroaniline)', 'MOCA']	['28124']	['13182']	[]
C12632	['Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]', 'Luteolin 7-O-beta-D-diglucuronide']	['16559', '60077']	['583022']	['R06827', 'R06828', 'R08127']
C03010	["N3'-Acetyltobramycin"]	[]	['5917']	[]
C08553	['PM-Toxin A', '(4R,12R,20R,28R)-4,12,20,28-Tetrahydroxy-2,10,18,26-tritriacontanetetrone']	['7879']	['10746']	[]
C02810	['Alditol 6-phosphate', 'Hexitol 1-phosphate']	['35375']	['5760']	[]
C02090	['Trypanothione', 'N1,N8-Bis(gamma-L-glutamyl-L-cysteinyl-glycyl)spermidine', 'N1,N8-Bis(glutathionyl)spermidine', 'Reduced trypanothione']	['17842']	['5175']	['R03821', 'R03822', 'R08350', 'R08358', 'R08361', 'R08362', 'R08364']
C03093	['7,8-Dihydroxycoumarin', 'Daphnetin']	['17313']	['5991']	['R03548']
C16545	['Tamoxifen N-oxide']	['63825']	['51090874']	['R08266']
C16986	['Licoricidin']	['69082']	['96023472']	[]
C19573	['Styrene-acrylonitrile copolymer']	['82568']	['124490245']	[]
C17609	['Chrysantherol']	['81215']	['96023954']	[]
C17323	['tRNA containing 5-carboxymethylaminomethyl-2-thiouridine', 'tRNA containing cmnm5s2U']	['81007']	['96023687']	['R08701', 'R08702']
C17637	['Schizonepetoside D']	['81235']	['96023981']	[]
C15744	['Aeruginopeptin 95A']	['80072']	['47205070']	[]
C15023	['19-Chloro-3beta-hydroxyandrost-5-en-17-one acetate']	['79546']	['17396020']	[]
C11375	['SN38 glucuronide carboxylate form']	['8991']	['13549']	[]
C10554	['Denudatin B']	['4401']	['12737']	[]
C02574	['O-Phosphoviomycin']	['17800']	['5569']	['R03607']
C06894	['Cefuroxime']	['3515']	['9111']	[]
C00894	['Propenoyl-CoA', 'Acryloyl-CoA', 'Acrylyl-CoA']	['15513']	['4150']	['R00919', 'R02963', 'R03045', 'R03046', 'R04432', 'R05509', 'R10161', 'R12356']
C03485	['Aromatic primary alcohol', 'Aromatic alcohol']	['17987', '33857']	['6297']	['R01487', 'R01488', 'R01491']
C01766	['(-)-Borneol', 'l-Borneol', '(1S,2R,4S)-(-)-Borneol', 'Linderol']	['15394']	['4899']	['R02945']
C10011	['Nummularine F']	['7658']	['12197']	[]
C16927	['Capillene']	['80802']	['96023419']	[]
C20061	['Ritterazine A']	[]	['135626527']	[]
C14230	['4-Hydroxybenzophenone', '(4-Hydroxyphenyl)phenylmethanone']	['34421']	['7847040']	[]
C21716	['beta-Geranylfarnesene', '(6E,10E,14E)-7,11,15,19-Tetramethyl-3-methyleneicosa-1,6,10,14,18-pentaene']	[]	['350078293']	['R11853']
C03980	['2-Deoxystreptamine 4-phosphate']	['1088']	['6697']	[]
C09645	['Cuauhtemone']	['3935']	['11835']	[]
C07809	['Flavoxate']	['5088']	['10011']	[]
C09837	['(1S,2R,4S)-(-)-Bornyl acetate']	['157']	['12025']	[]
C18679	['2,3-Dehydro-UWM6', 'Prejadomycin']	['81886']	['124489353']	['R09342', 'R09343', 'R09344']
C21693	['(+)-Corvol ether A', '(1R,4S,4aR,7R,8aR)-4,7-Dimethyl-1-(propan-2-yl)decahydro-1,7-epoxynaphthalene']	[]	['350078270']	['R11836']
C08148	['Hydroxyprogesterone caproate', 'Primolut depot', '17alpha-Caproyloxypregn-4-ene-3,20-dione']	['5812']	['10348']	[]
C11173	['SN-38']	['8988']	['13355']	['R08255', 'R08258', 'R08259', 'R08260']
C09444	['Fumaricine']	['5191']	['11635']	[]
C15301	['2alpha-Methylpregn-4-ene-3,11,20-trione', '2alpha-Methyl-11-oxoprogesterone']	['79803']	['17396298']	[]
C00303	['Glutamine', '2-Aminoglutaramic acid']	['28300']	['3597']	[]
C04315	['2-Acyl-3-O-(beta-D-galactosyl)-sn-glycerol', 'Monogalactosyl-monoacylglycerol', 'Gal-beta1->3acyl1Gro', 'Galbeta1->3acyl1Gro', 'Mono-beta-D-galactosylacylglycerol']	['18063']	['6973']	['R04473', 'R04474']
C16121	['Relaxin-1']	['80333']	['47205431']	[]
C05382	['Sedoheptulose 7-phosphate', 'D-Sedoheptulose 7-phosphate', 'D-altro-Heptulose 7-phosphate', 'altro-Heptulose 7-phosphate']	['15721']	['7756']	['R01641', 'R01827', 'R01843', 'R01844', 'R01845', 'R05645', 'R06590', 'R06863', 'R08575', 'R09768', 'R09769', 'R11326', 'R11327']
C15075	['3-Fluoro-1-(4-hydroxyphenyl)-1-propanone']	['79595']	['17396072']	[]
C02319	['R-CHOH-CO-CH2OH']	['8740']	['5372']	[]
C01644	['tRNA(Ile)']	['29174']	['4793']	['R03656']
C19885	['alpha-Aminoadipate carrier protein LysW', '[LysW]', '[Lysine-biosynthesis-protein LysW]-C-terminal-L-glutamate']	[]	['135626351']	['R09775', 'R09779', 'R10929', 'R10933']
C20978	['Glucoselysine']	['138877']	['254741437']	[]
C09455	['Gaillardin']	['5240']	['11646']	[]
C10597	['Harringtonine']	['5626']	['12780']	[]
C11439	['Formyl-L-methionyl peptide']	[]	['13611']	['R05635']
C01514	['Luteolin', "3',4',5,7-Tetrahydroxyflavone", "5,7,3',4'-Tetrahydroxyflavone"]	['15864']	['4680']	['R03587', 'R03588', 'R03589', 'R03590', 'R06537', 'R10260', 'R12279']
C10959	['Thenylchlor', 'NSK-850']	['9520']	['13142']	[]
C15638	['3-Androstanol', '5alpha-Androstan-3alpha-ol', 'Androstanol']	['79998']	['17396628']	[]
C09903	['Spirolucidine']	['9240']	['12089']	[]
C21308	['(S)-beta-Tyrosine']	[]	['319902556']	['R11366', 'R11367']
C21518	['Tazarotenic acid', 'AGN 190299']	[]	['336445156']	[]
C05663	['6-Hydroxykynurenate', '6-Hydroxykynurenic acid', '4,6-Dihydroxyquinaldic acid']	['2195']	['7973']	['R04914']
C10163	['Nitramine']	['7579']	['12349']	[]
C10257	['4,7-Dihydroxy-2-methoxy-9,10-dihydrophenanthrene']	['28678']	['12443']	[]
C10490	['Safrole']	['8994']	['12673']	[]
C10710	['Lunacridine']	['6563']	['12893']	[]
C17843	['Norvisnagin']	['81362']	['96024128']	[]
C15976	['2-Methyl-1-hydroxypropyl-ThPP', '2-Methyl-1-hydroxypropyl-TPP']	['48522']	['47205289']	['R07599', 'R07600']
C18689	['Phosphamidon']	['38832']	['124489363']	[]
C20177	['7-epi-Sesquithujene', '(+)-7-epi-Sesquithujene']	[]	['163311920']	['R09901']
C12309	['Esmeraldin A']	['31557']	['582700']	[]
C10772	['Lupanine', '(+)-Lupanine']	['28193']	['12955']	['R08421', 'R09049', 'R09050', 'R09938']
C21570	["4-Methoxy-2,2'-bipyrrole-5-carbaldehyde", "4-Methoxy-2,2'-bipyrrole-5-carboxaldehyde"]	[]	['340076551']	['R11662', 'R11670', 'R11673']
C08768	['Ichangin']	['5860']	['10961']	[]
C14156	['delta-Tocotrienol']	['33276']	['7846968']	['R10492', 'R10623']
C09315	['Umbelliferone', '7-Hydroxycoumarin']	['27510']	['11506']	['R08996', 'R11602', 'R12310']
C03098	['Benzyl isothiocyanate']	['17484']	['5996']	['R04010']
C06324	['Isocarbostyril', '1(2H)-Isoquinolinone', 'Isoquinolin-1(2H)-one']	['18350']	['8560']	['R05151']
C07877	['Chloroprocaine']	['3636']	['10079']	[]
C07941	['Biperiden']	['3112']	['10143']	[]
C20748	['(E)-4-(Trimethylammonio)but-2-enoyl-CoA', 'Crotonobetainyl-CoA']	[]	['254741216']	['R10643', 'R10675', 'R11600']
C21734	['alpha-Onocerin', '8,14-Secogammacera-8(26),14(27)-diene-3beta,21alpha-diol']	[]	['350078311']	['R11868']
C04751	['1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate', "1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxylate", "1-(5'-Phosphoribosyl)-5-amino-4-carboxyimidazole", "5'-Phosphoribosyl-5-amino-4-imidazolecarboxylate", "1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole", "5'-Phosphoribosyl-4-carboxy-5-aminoimidazole", '5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate']	['28413']	['7321']	['R04209', 'R04591', 'R07405']
C17831	['Jujuboside A']	[]	['163311838']	[]
C10223	['Epigallocatechin-(4beta->8)-epicatechin-3-O-gallate ester']	['4807']	['12409']	[]
C20573	['Aldotetraouronic acid']	[]	['172232310']	[]
C10673	['Aspidinol']	['2884']	['12856']	[]
C11736	['5-Fluorodeoxyuridine', 'Floxuridine']	['60761']	['13901']	['R08230', 'R08233']
C10683	['Galipine']	['5266']	['12866']	[]
C18788	['Flamprop-M']	['81961']	['124489462']	[]
C21571	['2-Methyl-3-n-amyl-dihydropyrrole']	[]	['340076552']	['R11661', 'R11672']
C03107	['D-Glucono-1,4-lactone']	['16165']	['6003']	['R00301']
C15532	['N-Acetyl-L-citrulline']	['49002']	['17396524']	['R07245', 'R09107']
C15549	['Anthocyanin']	['36121']	['17396541']	['R07266']
C18826	['Dithiopyr']	['81987']	['124489500']	[]
C09341	['(-)-Argemonine', 'Argemonine']	['80']	['11532']	[]
C08588	['Crocetin', "8,8'-Diapocarotene-8,8'-dioic acid"]	['3918']	['10781']	['R09757', 'R12135']
C18755	['Pebulate']	['81939']	['124489429']	[]
C10913	['Cycloxydim']	['4033']	['13096']	[]
C01441	['Neamine', 'Neomycin A']	['7489']	['4619']	['R08897', 'R08898', 'R10425', 'R11272', 'R11275']
C17814	['Gomisin B', 'Schisantherin B']	['81352']	['96024118']	[]
C15326	['17beta-Hydroxy-2alpha-methyl-5alpha-estran-3-one']	['79828']	['17396323']	[]
C17033	['Nigakilactone K']	['80875']	['96023512']	[]
C00864	['Pantothenate', 'Pantothenic acid', '(R)-Pantothenate']	['29032', '46905', '7916']	['4121']	['R02473', 'R02474', 'R02973', 'R03018', 'R03927', 'R10752', 'R10821']
C10224	['Eugeniin', 'Tellimagrandin II']	['4916']	['12410']	[]
C20010	['Anatibant', 'LF 16-0687']	['138828']	['135626476']	[]
C21977	['4-Chloro-L-threonyl-[L-threonyl-carrier protein]']	[]	['376219010']	['R12176']
C07198	['Methyltestosterone']	['27436']	['9407']	[]
C19781	['L-Prolinamide', '(S)-Pyrrolidine-2-carboxamide']	['21374']	['135626248']	['R09650']
C16395	['2-Amino-4,6-dinitrotoluene']	['19452']	['47205693']	['R08033', 'R08043', 'R08044', 'R08045']
C20049	['Mast cell degranulating peptide', 'MCD peptide', 'MCD']	[]	['135626515']	[]
C16189	['9-Demethylmunduserone']	['80370']	['47205497']	['R07736']
C00911	['Ribonucleoside']	['18254']	['4166']	['R03060', 'R07297']
C21051	['L-Idosamine', '2-Amino-2-deoxy-L-idopyranose']	[]	['254816276']	[]
C10108	['Myricitrin', 'Myricetin 3-O-rhamnoside']	['70082']	['12294']	[]
C16526	['Icosenoic acid', 'Eicosenoic acid', '11-Icosenoic acid', '11-Eicosenoic acid', '(11Z)-Icosenoic acid', '(11Z)-Eicosenoic acid', '(Z)-Icosa-11-enoic acid']	['32425']	['51090855']	['R08186']
C20642	['1-Archaetidyl-1D-myo-inositol 3-phosphate', '1-Saturated archaetidyl-1D-myo-inositol 3-phosphate', 'Archaetidylinositol phosphate']	[]	['172232366']	['R10464']
C20815	['MM 4550']	[]	['254741281']	['R10742']
C02067	['Pseudouridine']	['17802']	['5155']	['R03315', 'R11180']
C15291	['6alpha-Hydroxycortisol', '6alpha,11beta,17,21-Tetrahydroxypregn-4-ene-3,20-dione']	['79793']	['17396288']	[]
C15916	['Helospectin I', 'Exendin-1']	['80174']	['47205234']	[]
C16820	['k-Strophanthin-beta']	['80753']	['96023344']	[]
C21902	['Dolichyl beta-D-glucuronosyl-(1->3)-beta-D-glucosyl phosphate']	[]	[]	['R12100']
C07829	['Mephobarbital']	['6758']	['10031']	[]
C09479	['Betagarin', "5,2'-Dimethoxy-6,7-methylenedioxyflavanone"]	['27679']	['11670']	[]
C18253	['Phenanthrene-4-carboxylate', '4-Phenanthroic acid']	['81604']	['103061435']	['R09164', 'R09165']
C07097	['2,6-Dichlorohydroquinone']	['27633']	['9308']	['R05403', 'R05408', 'R05445', 'R05448', 'R11091', 'R12627']
C05731	['3-Ketosucrose', '3-Dehydro-alpha-D-glucosyl-beta-D-fructofuranoside']	['17429']	['8033']	['R00807', 'R00808']
C21324	['3-Hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA']	[]	['319902571']	['R11390']
C02993	['Kyotorphin', 'L-Tyrosyl-L-arginine']	['17537']	['5902']	['R00735']
C18413	['Tralomethrin']	['39400']	['124489087']	[]
C17327	['CDP-ascarylose']	['81011']	['96023691']	['R08709', 'R08710']
C18808	['TCA-sodium', 'Trichloroacetic acid sodium']	['81976']	['124489482']	[]
C03077	['4-Chlorophenylacetate', '4-Chlorophenylacetic acid']	['16237', '30749']	['5975']	['R03306', 'R04140', 'R05473', 'R05474']
C00405	['D-Amino acid']	['16733']	['3695']	['R01265', 'R01340', 'R01344', 'R02190', 'R02191', 'R02192', 'R02459', 'R02851', 'R02924', 'R07166', 'R09493']
C17894	['Arecatannin A1']	[]	['163311887']	[]
C09364	['Bicuculline']	['3092']	['11555']	[]
C12366	['Tetracenomycin F2', 'Tcm F2']	['32207']	['582756']	['R06699', 'R09355', 'R10960']
C17566	['Coixenolide']	['81189']	['96023911']	[]
C08604	['Chrysanthemin', 'Cyanidin 3-O-glucoside', 'Cyanidin 3-O-beta-D-glucoside']	['28426']	['10797']	['R06535', 'R06544', 'R06546', 'R06548', 'R06817', 'R06818', 'R07878', 'R07928', 'R09635', 'R10259', 'R10261', 'R10291']
C10270	['Marchantin A']	['6693']	['12456']	[]
C18075	['11beta,17beta-Dihydroxy-4-androsten-3-one', '11beta-Hydroxytestosterone']	['81481']	['96024292']	['R08945', 'R08980']
C02341	['trans-Aconitate', 'trans-Aconitic acid']	['15708', '32806']	['5390']	['R02244', 'R05763', 'R05764', 'R11749']
C18406	['Pyraclofos']	['38876']	['124489080']	[]
C19749	['(E)-alpha-Bisabolene']	[]	['135626216']	['R08370']
C15492	['all-trans-13,14-Dihydroretinol', '13,14-Dihydroretinol']	['52075']	['17396484']	['R07163']
C16446	['Chlornaphazine', 'N,N-Bis(2-chloroethyl)-2-naphthylamine']	['80497']	['47205742']	[]
C18646	['Butoxycarboxim']	['38470']	['124489320']	[]
C09391	['Cepharanthine']	['3546']	['11582']	[]
C00029	['UDP-glucose', 'UDPglucose', 'UDP-D-glucose', 'Uridine diphosphate glucose', 'UDP-alpha-D-glucose']	['165830', '18066', '46229']	['3331']	['R00286', 'R00287', 'R00289', 'R00291', 'R00292', 'R00293', 'R00766', 'R00806', 'R00836', 'R00955', 'R01005', 'R01240', 'R01304', 'R01497', 'R01722', 'R01912', 'R01994', 'R01995', 'R02113', 'R02118', 'R02158', 'R02179', 'R02256', 'R02380', 'R02388', 'R02594', 'R02689', 'R02709', 'R02716', 'R02737', 'R02889', 'R02897', 'R02932', 'R02951', 'R03094', 'R03118', 'R03190', 'R03213', 'R03267', 'R03297', 'R03526', 'R03547', 'R03548', 'R03558', 'R03565', 'R03573', 'R03574', 'R03588', 'R03594', 'R03605', 'R03625', 'R03680', 'R03681', 'R03686', 'R03710', 'R03797', 'R03996', 'R04005', 'R04041', 'R04071', 'R04108', 'R04127', 'R04179', 'R04296', 'R04359', 'R04377', 'R04491', 'R04577', 'R04579', 'R04948', 'R05083', 'R05164', 'R05324', 'R05325', 'R05769', 'R05775', 'R05882', 'R06047', 'R06048', 'R06534', 'R06535', 'R06536', 'R06546', 'R06547', 'R06594', 'R06611', 'R06795', 'R06803', 'R06804', 'R06805', 'R06810', 'R06812', 'R06813', 'R06819', 'R07260', 'R07266', 'R07332', 'R07333', 'R07338', 'R07339', 'R07340', 'R07426', 'R07574', 'R07575', 'R07718', 'R07720', 'R07729', 'R07740', 'R07753', 'R07874', 'R07875', 'R07877', 'R07878', 'R07879', 'R07911', 'R07912', 'R07913', 'R07914', 'R07923', 'R08006', 'R08007', 'R08013', 'R08021', 'R08075', 'R08076', 'R08128', 'R08164', 'R08369', 'R08533', 'R08534', 'R08661', 'R08668', 'R08687', 'R08813', 'R08814', 'R08816', 'R08822', 'R08830', 'R08839', 'R08859', 'R09641', 'R09757', 'R09758', 'R09759', 'R09804', 'R09857', 'R10037', 'R10063', 'R10096', 'R10262', 'R10263', 'R10264', 'R10265', 'R10293', 'R10294', 'R10295', 'R10434', 'R10594', 'R10607', 'R10638', 'R10639', 'R10807', 'R10834', 'R10835', 'R10850', 'R10988', 'R10989', 'R10990', 'R11241', 'R11271', 'R11272', 'R11306', 'R11939', 'R12036', 'R12045', 'R12047', 'R12088', 'R12160', 'R12290', 'R12382', 'R12383', 'R12384', 'R12385', 'R12386', 'R12387', 'R12388', 'R12389', 'R12469', 'R12470', 'R12471']
