Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
(gal)4 (glc)1 (glcnac)3 (lfuc)1 (cer)1	['62671']	['G10511', '62671', 'G04561', 'G00084', 'G04630']	['62671', 'G04630', 'G04561', 'G10511', 'G00084']	MNXM1104501	['bigg.metabolite:fucgalacglc13galacglcgal14acglcgalgluside_hs', 'biggM:M_fucgalacglc13galacglcgal14acglcgalgluside_hs', 'biggM:fucgalacglc13galacglcgal14acglcgalgluside_hs']	(gal)4 (glc)1 (glcnac)3 (lfuc)1 (cer)1	['G00084', 'G04630', 'G10511', 'G04561', '62671']	[]
(gal)4 (glc)1 (glcnac)3 (lfuc)1 (cer)1	['62671']	['G10511', '62671', 'G04561', 'G00084', 'G04630']	['62671', 'G04630', 'G04561', 'G10511', 'G00084']	MNXM163983	['bigg.metabolite:fucgalacglc13galacglcgal14acglcgalgluside_cho', 'biggM:M_fucgalacglc13galacglcgal14acglcgalgluside_cho', 'biggM:fucgalacglc13galacglcgal14acglcgalgluside_cho', 'seed.compound:cpd21569', 'seedM:M_cpd21569', 'seedM:cpd21569']	(gal)4 (glc)1 (glcnac)3 (lfuc)1 (cer)1	['G00084', 'G04630', 'G10511', 'G04561', '62671']	[]
am1 (cyclosporine)	['4031', 'C05086']	[]	['4031', 'C05086']	MNXM744613	['bigg.metabolite:am1csa', 'biggM:M_am1csa', 'biggM:am1csa']	am1 (cyclosporine)	['C05086', '4031']	[]
octanoate (n-c8:0)	[]	['25646', 'C06423', 'CPD-195', '28837']	['25646', '28837', 'C06423', 'CPD-195']	MNXM750	['bigg.metabolite:octa', 'biggM:octa', 'metacyc.compound:CPD-195', 'metacycM:CPD-195', 'seed.compound:cpd03846', 'seedM:cpd03846']	octanoate (n-c8:0)	['C06423', '28837', 'CPD-195', '25646']	['CPD-195']
p-cresol sulfate	['82914', '133670']	['133670', '82914']	['82914', '133670']	MNXM731467	['CHEBI:133670', 'CHEBI:82914', 'bigg.metabolite:pcs', 'biggM:M_pcs', 'biggM:pcs', 'chebi:133670', 'chebi:82914', 'hmdb:HMDB0011635', 'hmdb:HMDB0059933', 'hmdb:HMDB11635', 'hmdb:HMDB59933', 'metacyc.compound:CPD-16819', 'metacycM:CPD-16819', 'sabiork.compound:23214', 'sabiorkM:23214', 'seed.compound:cpd32658', 'seedM:M_cpd32658', 'seedM:cpd32658']	p-cresol sulfate	['82914', '133670']	['82914', '133670', 'CPD-16819']
(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['34498', 'C14827']	['60955', '34498', 'C14827']	['60955', '34498', 'C14827']	MNXM1103676	['CHEBI:34498', 'chebi:34498', 'kegg.compound:C14827', 'keggC:C14827', 'seed.compound:cpd10524', 'seedM:cpd10524']	(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['60955', '34498', 'C14827']	['C14827', '34498']
(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['34498', 'C14827']	['60955', '34498', 'C14827']	['60955', '34498', 'C14827']	MNXM1103677	['hmdb:HMDB0062434']	(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['60955', '34498', 'C14827']	[]
(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['34498', 'C14827']	['60955', '34498', 'C14827']	['60955', '34498', 'C14827']	MNXM732014	['sabiork.compound:22074', 'sabiorkM:22074']	(10e,12z)-(9s)-9-hydroperoxyoctadeca-10,12-dienoic acid	['60955', '34498', 'C14827']	[]
chondroitin sulfate a (galnac4s-glca), degradation product 1	[]	[]	[]	MNXM10936	['bigg.metabolite:cs_a_deg1', 'biggM:M_cs_a_deg1', 'biggM:cs_a_deg1']	chondroitin sulfate a (galnac4s-glca), degradation product 1	[]	[]
2-methoxyestradiol-17beta	['|2-METHOXY-ESTRADIOL-17B|', 'C05302', '198788', '28955']	['28955', 'C05302']	['|2-METHOXY-ESTRADIOL-17B|', 'C05302', '198788', '28955']	MNXM736913	['CHEBI:28955', 'bigg.metabolite:C05302', 'biggM:C05302', 'chebi:28955', 'hmdb:HMDB0000405', 'kegg.compound:C05302', 'keggC:C05302', 'lipidmaps:LMST02010035', 'lipidmapsM:LMST02010035', 'seed.compound:cpd03147', 'seedM:cpd03147']	2-methoxyestradiol-17beta	['C05302', '28955', '2-METHOXY-ESTRADIOL-17B', '198788']	['C05302', '28955']
1-heptadecanoyl-glycero-3-phosphate	['74840', '74554']	['74840']	['74840', '74554']	MNXM1103746	['hmdb:HMDB0062318', 'hmdb:HMDB62318']	1-heptadecanoyl-glycero-3-phosphate	['74840', '74554']	[]
picolinic acid	['28747', 'C10164']	['38184', '28747', 'PICOLINATE', 'C10164']	['38184', 'PICOLINATE', '28747', 'C10164']	MNXM12691	['CHEBI:28747', 'CHEBI:38184', 'bigg.metabolite:C10164', 'biggM:C10164', 'biggM:M_C10164', 'chebi:26128', 'chebi:28747', 'chebi:38184', 'chebi:47159', 'chebi:8201', 'hmdb:HMDB0002243', 'hmdb:HMDB02243', 'kegg.compound:C10164', 'keggC:C10164', 'keggC:M_C10164', 'metacyc.compound:PICOLINATE', 'metacycM:PICOLINATE', 'sabiork.compound:12249', 'sabiorkM:12249', 'seed.compound:cpd07053', 'seedM:M_cpd07053', 'seedM:cpd07053']	picolinic acid	['PICOLINATE', '38184', '28747', 'C10164']	['8201', 'C10164', 'PICOLINATE', '47159', '38184', '26128', '28747']
heparan sulfate, degradation product 7	[]	[]	[]	MNXM11775	['bigg.metabolite:hs_deg7', 'biggM:M_hs_deg7', 'biggM:hs_deg7']	heparan sulfate, degradation product 7	[]	[]
fadh-redox-potential	[]	['17877', 'C01352', '58307']	['58307', '17877', 'C01352']	MNXM167729	['bigg.metabolite:HC02114', 'biggM:HC02114', 'biggM:M_HC02114']	fadh-redox-potential	['58307', 'C01352', '17877']	[]
d-tagatose	['C00795', '4249']	['47693', '4249', 'C00795', '16443']	['C00795', '4249', '16443', '47693']	MNXM729622	['CHEBI:16443', 'chebi:13023', 'chebi:16443', 'chebi:21095']	d-tagatose	['4249', '47693', 'C00795', '16443']	['13023', '21095', '16443']
trans-delta-2-glutaryl coenzyme a	[]	['C02411', '15497', '57353']	['57353', '15497', 'C02411']	MNXM725881	['bigg.metabolite:glutacoa', 'bigg.metabolite:td2glutrcoa', 'biggM:M_glutacoa', 'biggM:M_td2glutrcoa', 'biggM:glutacoa', 'biggM:td2glutrcoa', 'hmdb:HMDB0001290', 'hmdb:HMDB01290']	trans-delta-2-glutaryl coenzyme a	['57353', 'C02411', '15497']	[]
cholesterol-ester-8,11-eico	[]	[]	[]	MNXM1092254	['bigg.metabolite:M01481', 'biggM:M01481', 'biggM:M_M01481']	cholesterol-ester-8,11-eico	[]	[]
4'-formyl-5'-cholesta-8,24-dien-3'-ol	['52615', '|CPD-4580|', '146131']	[]	['52615', '|CPD-4580|', '146131']	MNXM1092232	['bigg.metabolite:M00959', 'biggM:M00959', 'biggM:M_M00959']	4'-formyl-5'-cholesta-8,24-dien-3'-ol	['146131', 'CPD-4580', '52615']	[]
d-glucuronate	['15748', 'C08350', '47952', '|CPD-12521|', 'C00191', '85313', '4178']	['C00191', '58720', '15748', 'D-Glucopyranuronate', '4178', 'C16245', '47952', '42717', '47953']	['15748', '47953', '42717', 'C08350', '58720', '47952', '|CPD-12521|', 'C00191', 'C16245', '85313', 'D-Glucopyranuronate', '4178']	MNXM1102439	['CHEBI:47952', 'CHEBI:58720', 'chebi:47952', 'chebi:58720', 'kegg.compound:C00191', 'keggC:C00191', 'keggC:M_C00191', 'metacyc.compound:D-Glucopyranuronate', 'metacycM:D-Glucopyranuronate', 'seed.compound:cpd00164', 'seedM:M_cpd00164', 'seedM:cpd00164']	d-glucuronate	['C16245', 'C00191', '42717', '58720', 'C08350', '47953', '47952', 'CPD-12521', '4178', '15748', 'D-Glucopyranuronate', '85313']	['47952', '58720', 'D-Glucopyranuronate', 'C00191']
d-glucuronate	['15748', 'C08350', '47952', '|CPD-12521|', 'C00191', '85313', '4178']	['C00191', '58720', '15748', 'D-Glucopyranuronate', '4178', 'C16245', '47952', '42717', '47953']	['15748', '47953', '42717', 'C08350', '58720', '47952', '|CPD-12521|', 'C00191', 'C16245', '85313', 'D-Glucopyranuronate', '4178']	MNXM1102441	['CHEBI:15748', 'chebi:12975', 'chebi:15748', 'chebi:21013', 'reactome:R-ALL-2162232', 'reactomeM:R-ALL-2162232']	d-glucuronate	['C16245', 'C00191', '42717', '58720', 'C08350', '47953', '47952', 'CPD-12521', '4178', '15748', 'D-Glucopyranuronate', '85313']	['12975', '15748', '21013']
5-oxo-epe	['140244']	['140244']	['140244']	MNXM164348	['bigg.metabolite:CE7111', 'biggM:CE7111', 'biggM:M_CE7111']	5-oxo-epe	['140244']	[]
3,7,10,13,16-docosapentenoyl coenzyme a	[]	[]	[]	MNXM744423	['bigg.metabolite:3docopencoa', 'biggM:3docopencoa', 'biggM:M_3docopencoa']	3,7,10,13,16-docosapentenoyl coenzyme a	[]	[]
am1c-glucuronide (cyclosporine)	[]	[]	[]	MNXM744612	['bigg.metabolite:am1cglc', 'biggM:M_am1cglc', 'biggM:am1cglc']	am1c-glucuronide (cyclosporine)	[]	[]
arginyl-arginine	['73811']	['73811']	['73811']	MNXM744620	['bigg.metabolite:argarg', 'biggM:M_argarg', 'biggM:argarg']	arginyl-arginine	['73811']	[]
4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone	['82564', 'C19566']	['82564', 'C19566']	['82564', 'C19566']	MNXM10190	['CHEBI:82564', 'chebi:82564', 'hmdb:HMDB0062404', 'hmdb:HMDB62404', 'kegg.compound:C19566', 'keggC:C19566', 'keggC:M_C19566', 'seed.compound:cpd20820', 'seedM:M_cpd20820', 'seedM:cpd20820']	4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone	['C19566', '82564']	['C19566', '82564']
vitamin a2	['C21797', '132246']	['C21797', '132246']	['C21797', '132246']	MNXM731526	['CHEBI:132246', 'bigg.metabolite:CE1162', 'biggM:CE1162', 'chebi:132246', 'hmdb:HMDB0013117', 'kegg.compound:C21797', 'keggC:C21797']	vitamin a2	['C21797', '132246']	['C21797', '132246']
5-hydroxyeicosatetraenoate	['C04805', '28209']	['28209', 'C04805']	['C04805', '28209']	MNXM819819	['sabiork.compound:7583', 'sabiorkM:7583']	5-hydroxyeicosatetraenoate	['28209', 'C04805']	[]
3-decaprenyl-4,5-dihdydroxybenzoate	['62793']	['62793', '50775']	['62793', '50775']	MNXM737269	['bigg.metabolite:3dpdhb', 'biggM:3dpdhb']	3-decaprenyl-4,5-dihdydroxybenzoate	['62793', '50775']	[]
10-formyltetrahydrofolate-[glu](5)	[]	[]	[]	MNXM3428	['bigg.metabolite:10fthf5glu', 'biggM:10fthf5glu', 'biggM:M_10fthf5glu']	10-formyltetrahydrofolate-[glu](5)	[]	[]
xanthurenate-8-o-beta-d-glucoside	[]	[]	[]	MNXM1104908	['bigg.metabolite:CE2947', 'biggM:CE2947', 'biggM:M_CE2947']	xanthurenate-8-o-beta-d-glucoside	[]	[]
xanthurenate-8-o-beta-d-glucoside	[]	[]	[]	MNXM1104909	['hmdb:HMDB0013118', 'hmdb:HMDB13118']	xanthurenate-8-o-beta-d-glucoside	[]	[]
histidyl-lysyl-valine	[]	['164667']	['164667']	MNXM744747	['bigg.metabolite:hislysval', 'biggM:M_hislysval', 'biggM:hislysval']	histidyl-lysyl-valine	['164667']	[]
17beta-estradiol 3-glucosiduronic acid	['36489']	['36489', 'C05503']	['C05503', '36489']	MNXM1104601	['bigg.metabolite:estradiolglc', 'biggM:M_estradiolglc', 'biggM:estradiolglc']	17beta-estradiol 3-glucosiduronic acid	['36489', 'C05503']	[]
cis-(3s)-hydroxytetradec-5-enoyl coenzyme a	['88072']	['87705', '88072']	['88072', '87705']	MNXM1101919	['bigg.metabolite:M01573', 'biggM:M01573', 'biggM:M_M01573']	cis-(3s)-hydroxytetradec-5-enoyl coenzyme a	['88072', '87705']	[]
d-glucose	['4167', 'C00031']	['C00031', 'D-Glucose', '42758', '4167', '17634']	['D-Glucose', 'C00031', '17634', '4167', '42758']	MNXM735619	['CHEBI:4167', 'bigg.metabolite:glc__D', 'biggM:M_glc__D', 'biggM:glc', 'biggM:glc-D', 'biggM:glc__D', 'chebi:4167', 'hmdb:HMDB0000122', 'hmdb:HMDB0006564', 'hmdb:HMDB00122', 'hmdb:HMDB06564', 'kegg.compound:C00031', 'kegg.drug:D00009', 'keggC:C00031', 'keggC:M_C00031', 'keggD:D00009', 'keggD:M_D00009', 'metacyc.compound:Glucopyranose', 'metacycM:Glucopyranose', 'seed.compound:cpd00027', 'seedM:M_cpd00027', 'seedM:cpd00027']	d-glucose	['4167', 'C00031', '17634', 'D-Glucose', '42758']	['4167', 'C00031', 'Glucopyranose']
d-glucose	['4167', 'C00031']	['C00031', 'D-Glucose', '42758', '4167', '17634']	['D-Glucose', 'C00031', '17634', '4167', '42758']	MNXM735623	['CHEBI:17634', 'chebi:12965', 'chebi:17634', 'chebi:20999']	d-glucose	['4167', 'C00031', '17634', 'D-Glucose', '42758']	['20999', '12965', '17634']
1-(5z,8z,11z,14z,17z-eicosapentaenoyl)-glycero-3-phosphate	[]	[]	[]	MNXM266700	['hmdb:HMDB0062308', 'hmdb:HMDB62308']	1-(5z,8z,11z,14z,17z-eicosapentaenoyl)-glycero-3-phosphate	[]	[]
14,15-epoxy-5,8,11-eicosatrienoic acid	['132274', '34157', '132275', '88823']	['C14771', '132275', '132274', '34157', '84024', '131965', '88823', '131964']	['84024', '34157', 'C14771', '131964', '131965', '132274', '132275', '88823']	MNXM162443	['hmdb:HMDB0002283']	14,15-epoxy-5,8,11-eicosatrienoic acid	['131964', 'C14771', '34157', '132275', '88823', '84024', '131965', '132274']	[]
14,15-epoxy-5,8,11-eicosatrienoic acid	['132274', '34157', '132275', '88823']	['C14771', '132275', '132274', '34157', '84024', '131965', '88823', '131964']	['84024', '34157', 'C14771', '131964', '131965', '132274', '132275', '88823']	MNXM6053	['hmdb:HMDB0004264']	14,15-epoxy-5,8,11-eicosatrienoic acid	['131964', 'C14771', '34157', '132275', '88823', '84024', '131965', '132274']	[]
14-hydroxy-4,14-retro-retinol	[]	[]	[]	MNXM165537	['bigg.metabolite:CE5013', 'biggM:CE5013', 'biggM:M_CE5013']	14-hydroxy-4,14-retro-retinol	[]	[]
12z,15z,18z,21z-tetracosatetraenoic acid	[]	[]	[]	MNXM744526	['bigg.metabolite:M00315', 'biggM:M00315', 'biggM:M_M00315']	12z,15z,18z,21z-tetracosatetraenoic acid	[]	[]
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoate	['C04722', '85674', '18402']	['85674', 'C04722']	['18402', 'C04722', '85674']	MNXM730278	['sabiork.compound:7517', 'sabiorkM:7517']	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoate	['18402', '85674', 'C04722']	[]
8z,11z-eicosadienoyl coenzyme a	['82742', '78670']	['78670', '82742']	['82742', '78670']	MNXM736773	['bigg.metabolite:M00123', 'biggM:M00123', 'biggM:M_M00123', 'hmdb:HMDB0062246', 'hmdb:HMDB62246', 'lipidmaps:LMFA07050061', 'lipidmapsM:LMFA07050061']	8z,11z-eicosadienoyl coenzyme a	['82742', '78670']	[]
hexanoyl carnitine	['|CPD-19739|', '84834']	['70749']	['|CPD-19739|', '84834', '70749']	MNXM56437	['bigg.metabolite:c6crn', 'biggM:c6crn']	hexanoyl carnitine	['70749', '84834', 'CPD-19739']	[]
cholesterol-ester-8,11,14,17-eico	[]	[]	[]	MNXM1092253	['bigg.metabolite:M01480', 'biggM:M01480', 'biggM:M_M01480']	cholesterol-ester-8,11,14,17-eico	[]	[]
estrone-2,3-semiquinone	[]	[]	[]	MNXM167709	['bigg.metabolite:CE5256', 'biggM:CE5256', 'biggM:M_CE5256']	estrone-2,3-semiquinone	[]	[]
cholest-5-en-3beta-yl (13z,16z-docosadienoate)	['|CPD-21817|', '88774']	['Cholesterol-esters', '88774']	['Cholesterol-esters', '|CPD-21817|', '88774']	MNXM1103358	['CHEBI:88774', 'bigg.metabolite:M01461', 'biggM:M01461', 'chebi:88774', 'hmdb:HMDB0006737']	cholest-5-en-3beta-yl (13z,16z-docosadienoate)	['Cholesterol-esters', 'CPD-21817', '88774']	['88774']
cholest-5-en-3beta-yl (13z,16z-docosadienoate)	['|CPD-21817|', '88774']	['Cholesterol-esters', '88774']	['Cholesterol-esters', '|CPD-21817|', '88774']	MNXM1103359	['lipidmaps:LMST01020017', 'lipidmapsM:LMST01020017', 'metacyc.compound:CPD-21817', 'metacycM:CPD-21817']	cholest-5-en-3beta-yl (13z,16z-docosadienoate)	['Cholesterol-esters', 'CPD-21817', '88774']	['CPD-21817']
keratan sulfate ii biosynthesis, precursor 10	[]	[]	[]	MNXM12009	['bigg.metabolite:ksii_core2_pre10', 'biggM:M_ksii_core2_pre10', 'biggM:ksii_core2_pre10']	keratan sulfate ii biosynthesis, precursor 10	[]	[]
keratan sulfate ii biosynthesis, precursor 10	[]	[]	[]	MNXM12010	['bigg.metabolite:ksii_core4_pre10', 'biggM:M_ksii_core4_pre10', 'biggM:ksii_core4_pre10']	keratan sulfate ii biosynthesis, precursor 10	[]	[]
dihydrolipolprotein	['16194', 'C02972']	[]	['16194', 'C02972']	MNXM1092874	['bigg.metabolite:dhlprot', 'biggM:M_dhlprot', 'biggM:dhlprot']	dihydrolipolprotein	['C02972', '16194']	[]
dihydrolipolprotein	['16194', 'C02972']	[]	['16194', 'C02972']	MNXM731218	['seed.compound:cpd12225', 'seedM:M_cpd12225', 'seedM:cpd12225']	dihydrolipolprotein	['C02972', '16194']	[]
uridine-5'-diphosphate-glucose	['G10608', '165830', '46229', '18066', 'C00029']	['46229', '18066', 'CPD-12575', 'G10608', 'C00029']	['CPD-12575', 'G10608', '165830', '46229', '18066', 'C00029']	MNXM1104703	['CHEBI:46229', 'chebi:46229']	uridine-5'-diphosphate-glucose	['46229', '18066', 'C00029', 'G10608', 'CPD-12575', '165830']	['46229']
10z-heptadecenoic acid	['75094']	['75094', '78990']	['75094', '78990']	MNXM727337	['CHEBI:75094', 'bigg.metabolite:M00003', 'biggM:M00003', 'chebi:75094', 'hmdb:HMDB0060038', 'lipidmaps:LMFA01030283', 'lipidmapsM:LMFA01030283']	10z-heptadecenoic acid	['78990', '75094']	['75094']
peptidylamidoglycolate	['18122', 'C03303', '136961']	['136961', '18122', 'C03303', 'CPD-8528']	['18122', 'CPD-8528', 'C03303', '136961']	MNXM728971	['CHEBI:136961', 'CHEBI:18122', 'chebi:136961', 'chebi:14768', 'chebi:18122', 'chebi:8016']	peptidylamidoglycolate	['CPD-8528', '136961', '18122', 'C03303']	['136961', '14768', '18122', '8016']
peptidylamidoglycolate	['18122', 'C03303', '136961']	['136961', '18122', 'C03303', 'CPD-8528']	['18122', 'CPD-8528', 'C03303', '136961']	MNXM728974	['seed.compound:cpd24458', 'seedM:M_cpd24458', 'seedM:cpd24458']	peptidylamidoglycolate	['CPD-8528', '136961', '18122', 'C03303']	[]
phosphodimethylethanolamine	['C13482', '31997']	['31997', 'C13482']	['C13482', '31997']	MNXM1092961	['bigg.metabolite:ethadmp', 'biggM:M_ethadmp', 'biggM:ethadmp']	phosphodimethylethanolamine	['C13482', '31997']	[]
nitrosoperoxycarbonate	['62726']	['62750', '62726']	['62750', '62726']	MNXM64792	['CHEBI:62726', 'bigg.metabolite:CE6000', 'biggM:CE6000', 'chebi:62726', 'hmdb:HMDB0062504']	nitrosoperoxycarbonate	['62750', '62726']	['62726']
dihomo-gamma-linolenoyl ethanolamide	[]	['34488', 'C13828', '93379']	['93379', 'C13828', '34488']	MNXM744690	['bigg.metabolite:diholineth', 'biggM:M_diholineth', 'biggM:diholineth']	dihomo-gamma-linolenoyl ethanolamide	['C13828', '93379', '34488']	[]
5-s-glutathionyl-noradrenochrome hydroquinone	[]	[]	[]	MNXM164353	['bigg.metabolite:CE5547', 'biggM:CE5547', 'biggM:M_CE5547']	5-s-glutathionyl-noradrenochrome hydroquinone	[]	[]
arginyl-arginyl-metheonine	[]	['158745']	['158745']	MNXM744622	['bigg.metabolite:argargmet', 'biggM:M_argargmet', 'biggM:argargmet']	arginyl-arginyl-metheonine	['158745']	[]
hyodeoxycholic acid-6glucuronide, hdca-6g	[]	[]	[]	MNXM1093133	['bigg.metabolite:hdca6g', 'biggM:M_hdca6g', 'biggM:hdca6g']	hyodeoxycholic acid-6glucuronide, hdca-6g	[]	[]
s-(1,2-dichlorovinyl)glutathione	['34957', 'C14868']	['C14868', '34957']	['34957', 'C14868']	MNXM1101882	['CHEBI:34957', 'chebi:34957', 'kegg.compound:C14868', 'keggC:C14868', 'keggC:M_C14868', 'seed.compound:cpd10565', 'seedM:M_cpd10565', 'seedM:cpd10565']	s-(1,2-dichlorovinyl)glutathione	['C14868', '34957']	['C14868', '34957']
s-(1,2-dichlorovinyl)glutathione	['34957', 'C14868']	['C14868', '34957']	['34957', 'C14868']	MNXM1101883	['hmdb:HMDB0060504', 'hmdb:HMDB60504']	s-(1,2-dichlorovinyl)glutathione	['C14868', '34957']	[]
trans-delta-2-heptadecanoic acid	[]	['78992']	['78992']	MNXM733008	['bigg.metabolite:hpdece', 'biggM:hpdece']	trans-delta-2-heptadecanoic acid	['78992']	[]
sm (d18:1/22:0), sphingomyelin	['106739', '62490', '89490', '74532', '136388']	['74532']	['106739', '62490', '89490', '74532', '136388']	MNXM744898	['bigg.metabolite:sphmyln18122_hs', 'biggM:M_sphmyln18122_hs', 'biggM:sphmyln18122_hs']	sm (d18:1/22:0), sphingomyelin	['106739', '62490', '74532', '136388', '89490']	[]
6-hydroxydopamine-quinone	[]	[]	[]	MNXM744462	['bigg.metabolite:6hddopaqn', 'biggM:6hddopaqn', 'biggM:M_6hddopaqn']	6-hydroxydopamine-quinone	[]	[]
phytanoyl coenzyme a	[]	['C02060', '15538', '57391']	['57391', '15538', 'C02060']	MNXM741388	['hmdb:HMDB0001359']	phytanoyl coenzyme a	['15538', '57391', 'C02060']	[]
succinic semialdehyde	['C00232', '16265']	['C00232', '16265']	['C00232', '16265']	MNXM172	['CHEBI:16265', 'bigg.metabolite:sucsal', 'biggM:sucsal', 'chebi:16265', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/909890c9-4671-45f3-803c-40412ae31e43', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/909890c9-4671-45f3-803c-40412ae31e43', 'hmdb:HMDB0001259', 'kegg.compound:C00232', 'keggC:C00232', 'metacyc.compound:SUCC-S-ALD', 'metacycM:SUCC-S-ALD', 'sabiork.compound:1984', 'sabiorkM:1984', 'seed.compound:cpd00199', 'seedM:cpd00199']	succinic semialdehyde	['16265', 'C00232']	['16265', 'C00232', 'SUCC-S-ALD']
trans,cis-lauro-2,6-dienoyl coenzyme a	['28387']	['28387', 'C05279']	['28387', 'C05279']	MNXM1104258	['bigg.metabolite:C05279', 'biggM:C05279']	trans,cis-lauro-2,6-dienoyl coenzyme a	['C05279', '28387']	[]
keratan sulfate i biosynthesis, precursor 11	[]	[]	[]	MNXM11947	['bigg.metabolite:ksi_pre11', 'biggM:M_ksi_pre11', 'biggM:ksi_pre11']	keratan sulfate i biosynthesis, precursor 11	[]	[]
heparan sulfate, degradation product 12	[]	[]	[]	MNXM11756	['bigg.metabolite:hs_deg12', 'biggM:M_hs_deg12', 'biggM:hs_deg12']	heparan sulfate, degradation product 12	[]	[]
(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform c (protein)	[]	[]	[]	MNXM9454	['bigg.metabolite:m7masnC', 'biggM:M_m7masnC', 'biggM:m7masnC']	(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform c (protein)	[]	[]
quinoline-4,8-diol	['C05637', '28883']	['28883', 'C05637']	['C05637', '28883']	MNXM9073	['CHEBI:28883', 'bigg.metabolite:48dhoxquin', 'biggM:48dhoxquin', 'biggM:M_48dhoxquin', 'chebi:1759', 'chebi:26505', 'chebi:28883', 'hmdb:HMDB0060289', 'hmdb:HMDB60289', 'kegg.compound:C05637', 'keggC:C05637', 'keggC:M_C05637', 'seed.compound:cpd03348', 'seedM:M_cpd03348', 'seedM:cpd03348']	quinoline-4,8-diol	['C05637', '28883']	['1759', '26505', 'C05637', '28883']
arginyl-valyl-cysteine	[]	['159442']	['159442']	MNXM744636	['bigg.metabolite:argvalcys', 'biggM:M_argvalcys', 'biggM:argvalcys']	arginyl-valyl-cysteine	['159442']	[]
omega hydroxy tetradecanoate (n-c14:0)	[]	['77033', '77168']	['77033', '77168']	MNXM588481	['seed.compound:cpd30627', 'seedM:M_cpd30627', 'seedM:cpd30627']	omega hydroxy tetradecanoate (n-c14:0)	['77033', '77168']	[]
d-glucose 6-phosphate	['|ALPHA-GLC-6-P|', 'C01172', 'C00092', '4170', '|GLC-6-P|', '58225', '58247', 'C00668']	['14314', 'D-glucopyranose-6-phosphate', '61548', '4170', 'C00092']	['|ALPHA-GLC-6-P|', 'C00092', '14314', 'D-glucopyranose-6-phosphate', '4170', '|GLC-6-P|', '58225', '58247', '61548', 'C01172', 'C00668']	MNXM1104059	['CHEBI:14314', 'CHEBI:4170', 'CHEBI:61548', 'chebi:14314', 'chebi:4170', 'chebi:61548', 'hmdb:HMDB0001401', 'hmdb:HMDB0001549', 'hmdb:HMDB0006793', 'hmdb:HMDB01401', 'hmdb:HMDB01549', 'hmdb:HMDB06793', 'kegg.compound:C00092', 'keggC:C00092', 'keggC:M_C00092', 'metacyc.compound:D-glucopyranose-6-phosphate', 'metacycM:D-glucopyranose-6-phosphate', 'reactome:R-ALL-1629756', 'reactomeM:R-ALL-1629756', 'seed.compound:cpd00079', 'seed.compound:cpd26836', 'seedM:M_cpd00079', 'seedM:M_cpd26836', 'seedM:cpd00079', 'seedM:cpd26836']	d-glucose 6-phosphate	['58247', 'D-glucopyranose-6-phosphate', 'ALPHA-GLC-6-P', '58225', '4170', 'C00092', 'C01172', 'GLC-6-P', '61548', 'C00668', '14314']	['D-glucopyranose-6-phosphate', '4170', 'C00092', '61548', '14314']
d-glucose 6-phosphate	['|ALPHA-GLC-6-P|', 'C01172', 'C00092', '4170', '|GLC-6-P|', '58225', '58247', 'C00668']	['14314', 'D-glucopyranose-6-phosphate', '61548', '4170', 'C00092']	['|ALPHA-GLC-6-P|', 'C00092', '14314', 'D-glucopyranose-6-phosphate', '4170', '|GLC-6-P|', '58225', '58247', '61548', 'C01172', 'C00668']	MNXM149016	['metacyc.compound:Glucose-6-phosphate', 'metacycM:Glucose-6-phosphate']	d-glucose 6-phosphate	['58247', 'D-glucopyranose-6-phosphate', 'ALPHA-GLC-6-P', '58225', '4170', 'C00092', 'C01172', 'GLC-6-P', '61548', 'C00668', '14314']	['Glucose-6-phosphate']
