Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
diglyceride	['89671', '88516', '89207', 'C00165', '88530', '88453', '88798', '89804', '89198', '89037', '88969', '90058', '88401', '89262', '89158', '89026', '89435', '89210', '89784', '88483', '89800', '88810', '89201', '89337', '89050', '89149', '90071', '88502', '88958', '89155', '89174', '89782', '88722', '89036', '88449', '89813', '89793', '89788', '90044', '89027', '88397', '88962', '88395', '89162', '88511', '88468', '89812', '88787', '89799', '89320', '89259', '89826', '88500', '89200', '90043', '88981', '88797', '89783', '88548', '89807', '89035', '88951', '89319', '88472', '89822', '88467', '89260', '88783', '89220', '89433', '88446', '88809', '89229', '89167', '89803', '88479', '88784', '89002', '89041', '89042', '88988', '89194', '89665', '89663', '89449', '89787', '89817', '88476', '89165', '89844', '89048', '89811', '89321', '88709', '89790', '88547', '89711', '89682', '88518', '88367', '88447', '89820', '89160', '88366', '88724', '89651', '89055', '88802', '88939', '89157', '88487', '88711', '89805', '89216', '89685', '88475', '89040', '89032', '88546', '89402', '89662', '88800', '89653', '88529', '88399', '89669', '89661', '88523', '89326', '88484', '88481', '89322', '89673', '88477', '88960', '89051', '88489', '89176', '88490', '88805', '88942', '88804', '89000', '89448', '88989', '89839', '89170', '88501', '89202', '89687', '89708', '88808', '88527', '88725', '89261', '89164', '88757', '88992', '89798', '89814', '18035', '88551', '89407', '88938', '88400', '88723', '89171', '89045', '88974', '90068', '88482', '89838', '89335', '89193', '88376', '88394', '88796', '88451', '88975', '89709', '89819', '88497', '89057', '88393', '88803', '88368', '89225', '89336', '88371', '88966', '88364', '89806', '89056', '89028', '89821', '88495', '89670', '89222', '88398', '89008', '89224', '89223', '89752', '88944', '88959', '88478', '88454', '88957', '88788', '89795', '89780', '88718', '89647', '89043', '88509', '89231', '89683', '88720', '89211', '89664', '89010', '90045', '88780', '89325', '89686', '88707', '88372', '89786', '88790', '89038', '89004', '88991', '89808', '88793', '88545', '88786', '88721', '89674', '88496', '88794', '89031', '88807', '89168', '89159', '89434', '88996', '89178', '89781', '89834', '89033', '88499', '89230', '89660', '89785', '89802', '89049', '88532', '89796', '89710', '88782', '89212', '89169', '89208', '88963', '89218', '89006', '88961', '88474', '89845', '88471', '88480', '89030', '89039', '89235', '89217', '89047', '89203', '89034', '89630', '90057', '88520', '88789', '88377', '88365', '89221', '88469', '89450', '89189', '89163', '88510', '89214', '88498', '89646', '89258', '88536', '89323', '89046', '89794', '89789', '89631', '88369', '88792', '88781', '89792', '89684', '88791', '89797', '89833', '89253']	['89216', '88996', '89028', '88467', '89194', '89034', '89708', '89262', '88447', '88991', '89038', '89207', '88397', '88481', '89165', '89157', '88989', '89685', '89258', '89201', '88709', '89222', '89807', '89004', '89811', '89002', '89326', '89845', '89435', '88938', '89040', '89319', '89805', '89781', '88958', '89752', '88523', '88536', '89047', '89684', 'C00165', '88781', '89790', '89217', '89796', '89838', '89434', '89046', '88453', '88367', '89048', '88474', '89235', '89798', '89253', '88961', '89010', '89800', '88472', '88790', '88480', '89036', '89160', '89045', '88804', '89833', '88446', '89159', '89167', '89168', '88489', '89663', '88393', '88372', '88939', '89788', '88532', '88398', '88791', '89037', '89661', '89687', '89785', '88963', '89337', '88516', '88797', '88807', '89174', '88394', '89055', '89839', '88975', '88784', '89259', '88805', '89211', '89030', '89171', '88500', '88376', '89231', '89682', '88798', '89321', '89814', '89225', '88510', '89794', '89812', '89032', '88368', '88969', '89449', '88498', '89230', '88477', '88802', '89335', '89407', '89221', '89027', '89162', '88501', '89797', '88475', '89813', '88551', '88545', '88960', '88796', '89208', '88377', '88951', '88476', '89322', '89050', '88487', '89709', '89826', '89220', '89031', '89260', '89035', '89803', '88962', '88800', '88371', '89163', '89210', '89782', '89799', '90045', '90058', '88720', '89178', '89802', '90071', '88366', '88942', '88401', '89229', '90043', '89164', '90057', '88722', '89218', '89653', '89033', '89674', '89820', '88495', '88981', '89671', '89000', '89149', '89795', '88957', '89026', '88707', '88496', '88484', '89662', '89200', '89203', '88527', '89320', '88794', '88803', '88471', '89043', '90044', '89325', '88469', '88482', '88479', '88789', '89806', '89214', '89660', '89793', '89817', '89683', '89792', '88546', '88365', '89169', '89202', '88520', '89261', '89822', '89787', '89786', '89710', '89844', '88483', '89189', '88725', '89039', '88529', '88723', '88499', '88502', '88721', '89402', '18035', '89647', '89804', '89670', '88786', '89323', '89336', '89170', '89057', '88530', '89821', '89224', '88782', '88400', '89808', '88468', '89780', '89834', '89176', '89212', '89651', '90068', '88757', '88518', '88809', '88364', '89042', '89198', '89448', '89789', '89193', '88478', '89784', '88449', '89665', '88490', '88988', '88792', '89056', '89664', '88718', '89686', '88548', '88783', '89051', '88780', '88369', '88793', '88944', '88724', '88810', '89433', '88966', '89646', 'DIACYLGLYCEROL', '88454', '88787', '89158', '89008', '89155', '89669', '89630', '88509', '89006', '88959', '88808', '89631', '89673', '88399', '89783', '88711', '88451', '89041', '88395', '88547', '89049', '89450', '88511', '89711', '88992', '89819', '88788', '88974', '88497', '89223']	['89671', '88516', '89207', 'C00165', '88530', '88453', '88798', '89804', '89198', '89037', '88969', '90058', '88401', '89262', '89158', '89026', '89435', '89210', '89784', '88483', '89800', '88810', '89201', '89337', '89050', '89149', '90071', '88502', '88958', '89155', '89174', '89782', '88722', '89036', '88449', '89813', '89793', '89788', '90044', '89027', '88397', '88962', '88395', '89162', '88511', '88468', '89812', '88787', '89799', '89320', '89259', '89826', '88500', '89200', 'DIACYLGLYCEROL', '90043', '88981', '88797', '89783', '88548', '89807', '89035', '88951', '89319', '89822', '88472', '88467', '89260', '88783', '89220', '89433', '88446', '88809', '89229', '89167', '89803', '88479', '88784', '89002', '89041', '89042', '88988', '89194', '89665', '89663', '89449', '89787', '89817', '88476', '89165', '89844', '89048', '89811', '89321', '88709', '89790', '88547', '89711', '89682', '88518', '88367', '88447', '89820', '89160', '88366', '88724', '89651', '89055', '88802', '88939', '89157', '88487', '88711', '89805', '89216', '89685', '88475', '89040', '89032', '88546', '89402', '89662', '88800', '89653', '88529', '88399', '89669', '89661', '88523', '89326', '88484', '88481', '89322', '89673', '88477', '88960', '89051', '88489', '89176', '88490', '88805', '88942', '88804', '89000', '89448', '88989', '89839', '89170', '88501', '89202', '89687', '89708', '88808', '88527', '88725', '89261', '89164', '88757', '88992', '89798', '89814', '18035', '88551', '89407', '88938', '88400', '88723', '89171', '89045', '88974', '90068', '88482', '89838', '89335', '89193', '88376', '88394', '88796', '88451', '88975', '89709', '89819', '88497', '89057', '88393', '88803', '88368', '89225', '89336', '88371', '88966', '88364', '89806', '89056', '89028', '89821', '88495', '89670', '89222', '88398', '89008', '89224', '89223', '89752', '88944', '88959', '88478', '88454', '88957', '88788', '89795', '89780', '88718', '89647', '89043', '88509', '89231', '89683', '88720', '89211', '89664', '89010', '90045', '88780', '89325', '89686', '88707', '88372', '89786', '88790', '89038', '89004', '88991', '89808', '88793', '88545', '88786', '88721', '89674', '88496', '88794', '89031', '88807', '89168', '89159', '89434', '88996', '89178', '89781', '89834', '89033', '88499', '89230', '89660', '89785', '89802', '89049', '88532', '89796', '89710', '88782', '89212', '89169', '89208', '88963', '89218', '89006', '88961', '88474', '89845', '88471', '88480', '89030', '89039', '89235', '89217', '89047', '89203', '89034', '89630', '90057', '88520', '88789', '88377', '88365', '89221', '88469', '89450', '89189', '89163', '88510', '89214', '88498', '89646', '89258', '88536', '89323', '89046', '89794', '89789', '89631', '88369', '88792', '88781', '89792', '89684', '88791', '89797', '89833', '89253']	MNXM162267	['bigg.metabolite:dag_cho', 'biggM:M_dag_cho', 'biggM:dag_cho']	diglyceride	['88398', '88807', '88790', '89164', '88536', '89194', '88974', '89229', '88496', '88802', '89792', '88788', '88489', '88545', '88532', '89208', '89149', '89434', '88757', '89262', '89826', '89796', '89833', '89030', '88800', 'C00165', '89200', '88400', '89051', '89814', '88711', '88401', '88803', '89028', '89207', '89752', '89163', '89821', '89189', '88963', '89027', '88780', '89805', '89449', '89781', '89158', '88709', '90058', '89435', '90045', '88472', '89040', '88951', '89787', '89006', '88547', '88371', '88476', '89844', '88475', '89057', '89686', '89216', '88446', '89670', '89646', '89683', '89055', '89157', '89631', '89041', '89663', '89337', '88942', '89231', '89002', '90044', '88529', '88969', '89319', '88399', '89038', '89806', '89669', '88480', '89819', '89834', '89217', '88495', '89804', '89201', '89211', '88794', '88789', '88497', '88796', '89008', '88548', '89664', '89665', '88938', '88395', '88372', '88516', '88961', '88527', '88725', '88722', '89253', '89448', '89402', '88481', '89784', '89795', '89808', '89045', '89813', '18035', '88520', '89210', '88478', '89178', '88366', '89050', '88394', '88474', '89047', '88518', '89049', '88364', '89258', '88468', '88791', '89322', '88720', '89660', '89800', '88469', '89407', '89811', '88989', '89031', '88991', '89046', '89817', '88484', '88483', '88499', '88957', '89710', '89325', '89176', '88783', '88490', '89171', '88530', '89220', '88511', '88397', '88792', '88966', '88797', '89320', '89786', '89803', '88724', '89661', '88498', '88793', '88988', '89839', '88975', '88981', '89671', '89783', '88939', '89218', '89000', '88447', '89838', '88393', '89630', '89159', '89684', '88451', '89036', '89035', '88454', '89034', '89782', '90043', '89260', '88509', '88960', '89822', '88810', '89223', '89033', '90057', '89165', 'DIACYLGLYCEROL', '89789', '89682', '88804', '89326', '89230', '89647', '88809', '89336', '88707', '89212', '88546', '88721', '89785', '88449', '88471', '89225', '90071', '89170', '89687', '89653', '89802', '89203', '89708', '89794', '89798', '88959', '89026', '89807', '88500', '88482', '89673', '89202', '88996', '88551', '89160', '89261', '88787', '88962', '89168', '88453', '89037', '89004', '89222', '88367', '88502', '89043', '88723', '88718', '88781', '88377', '89450', '88376', '89433', '89010', '89323', '88510', '89799', '89321', '89711', '89174', '88808', '88467', '89259', '89685', '88365', '88501', '88805', '89214', '89221', '89056', '88798', '89167', '89224', '89812', '89674', '89032', '88487', '89845', '89797', '88479', '88368', '89651', '89042', '89235', '88944', '89198', '89169', '88477', '88782', '88369', '89820', '89048', '88992', '89780', '89788', '88958', '89335', '89155', '89662', '89793', '90068', '89193', '89162', '88523', '88786', '89039', '89790', '89709', '88784']	[]
ceramide-3 (c24)	[]	[]	[]	MNXM573718	['metacyc.compound:CPD-8458', 'metacycM:CPD-8458', 'seed.compound:cpd25293', 'seedM:cpd25293']	ceramide-3 (c24)	[]	['CPD-8458']
leukotriene a4	['15651', 'C00909']	['C00909', '15651', '57463']	['15651', '57463', 'C00909']	MNXM736522	['CHEBI:15651', 'CHEBI:57463', 'SLM:000000970', 'bigg.metabolite:leuktrA4', 'biggM:M_leuktrA4', 'biggM:leuktrA4', 'chebi:10937', 'chebi:14503', 'chebi:15651', 'chebi:25023', 'chebi:57463', 'chebi:6420', 'hmdb:HMDB0001337', 'hmdb:HMDB01337', 'kegg.compound:C00909', 'keggC:C00909', 'keggC:M_C00909', 'lipidmaps:LMFA03020023', 'lipidmapsM:LMFA03020023', 'reactome:R-ALL-265281', 'reactomeM:R-ALL-265281', 'slm:000000970']	leukotriene a4	['C00909', '15651', '57463']	['C00909', '10937', '15651', '14503', '25023', '6420', '57463']
leukotriene a4	['15651', 'C00909']	['C00909', '15651', '57463']	['15651', '57463', 'C00909']	MNXM736523	['lipidmaps:LMFA03020038', 'lipidmapsM:LMFA03020038', 'metacyc.compound:CPD-8892', 'metacycM:CPD-8892', 'seed.compound:cpd00675', 'seedM:M_cpd00675', 'seedM:cpd00675']	leukotriene a4	['C00909', '15651', '57463']	['CPD-8892']
leukotriene a4	['15651', 'C00909']	['C00909', '15651', '57463']	['15651', '57463', 'C00909']	MNXM736524	['sabiork.compound:5309', 'sabiorkM:5309']	leukotriene a4	['C00909', '15651', '57463']	[]
kynurenic acid	['18344', 'C01717']	['C01717', '58454', '18344', 'KYNURENATE']	['KYNURENATE', '18344', 'C01717', '58454']	MNXM1113	['CHEBI:18344', 'chebi:18344', 'hmdb:HMDB0000715', 'kegg.compound:C01717', 'keggC:C01717', 'metacyc.compound:KYNURENATE', 'metacycM:KYNURENATE', 'reactome:R-ALL-893587', 'reactome:R-ALL-893594', 'reactomeM:R-ALL-893587', 'reactomeM:R-ALL-893594', 'sabiork.compound:5750', 'sabiorkM:5750', 'seed.compound:cpd01182', 'seedM:cpd01182']	kynurenic acid	['KYNURENATE', '58454', 'C01717', '18344']	['C01717', '18344', 'KYNURENATE']
heptadecaprenyl diphosphate	['53036']	['53036']	['53036']	MNXM56121	['CHEBI:53036', 'chebi:53036']	heptadecaprenyl diphosphate	['53036']	['53036']
deoxycytidine	['|DEOXYCYTIDINE|', 'C00881', '15698']	['DEOXYCYTIDINE', 'C00881', '30910', '15698']	['|DEOXYCYTIDINE|', '15698', 'DEOXYCYTIDINE', '30910', 'C00881']	MNXM704	['CHEBI:15698', 'bigg.metabolite:dcyt', 'biggM:dcyt', 'chebi:15698', 'hmdb:HMDB0000014', 'kegg.compound:C00881', 'keggC:C00881', 'metacyc.compound:DEOXYCYTIDINE', 'metacycM:DEOXYCYTIDINE', 'reactome:R-ALL-109379', 'reactome:R-ALL-109757', 'reactomeM:R-ALL-109379', 'reactomeM:R-ALL-109757', 'sabiork.compound:2178', 'sabiorkM:2178', 'seed.compound:cpd00654', 'seedM:cpd00654']	deoxycytidine	['30910', '15698', 'DEOXYCYTIDINE', 'C00881']	['15698', 'DEOXYCYTIDINE', 'C00881']
9h-xanthine	['48517', 'C00385', '17712', '|XANTHINE|']	['17712', 'C00385']	['|XANTHINE|', 'C00385', '48517', '17712']	MNXM174	['CHEBI:17712', 'chebi:17712', 'reactome:R-ALL-30064', 'reactomeM:R-ALL-30064']	9h-xanthine	['XANTHINE', '17712', '48517', 'C00385']	['17712']
pgk1	['165340']	['165340']	['165340']	MNXM74720	['lipidmaps:LMFA03010170', 'lipidmapsM:LMFA03010170']	pgk1	['165340']	[]
ceramide-3 (c26)	[]	[]	[]	MNXM498374	['metacyc.compound:CPD-16359', 'metacycM:CPD-16359', 'seed.compound:cpd31877', 'seedM:cpd31877']	ceramide-3 (c26)	[]	['CPD-16359']
(r)-3-hydroxydecanoyl-coa	['74405', 'C05264', '74272', '|CPD-12777|', '28325']	['CPD-12777', '74405', '74272']	['CPD-12777', '74405', 'C05264', '74272', '|CPD-12777|', '28325']	MNXM9497	['CHEBI:74272', 'CHEBI:74405', 'chebi:74272', 'chebi:74405', 'sabiork.compound:23708', 'sabiorkM:23708', 'seed.compound:cpd23572', 'seedM:cpd23572']	(r)-3-hydroxydecanoyl-coa	['CPD-12777', 'C05264', '28325', '74272', '74405']	['74405', '74272']
myo-inositol	['17268', 'C00137']	['17268', 'MYO-INOSITOL', 'C00137']	['C00137', 'MYO-INOSITOL', '17268']	MNXM1103912	['CHEBI:17268', 'chebi:10601', 'chebi:12826', 'chebi:12831', 'chebi:17268', 'chebi:25451', 'chebi:43559', 'hmdb:HMDB0000211', 'hmdb:HMDB0002256', 'hmdb:HMDB00211', 'hmdb:HMDB02256', 'kegg.compound:C00137', 'kegg.drug:D08079', 'keggC:C00137', 'keggC:M_C00137', 'keggD:D08079', 'keggD:M_D08079', 'metacyc.compound:MYO-INOSITOL', 'metacycM:MYO-INOSITOL', 'reactome:R-ALL-426910', 'reactome:R-ALL-429130', 'reactomeM:R-ALL-426910', 'reactomeM:R-ALL-429130', 'seed.compound:cpd00121', 'seedM:M_cpd00121', 'seedM:cpd00121']	myo-inositol	['C00137', '17268', 'MYO-INOSITOL']	['25451', 'C00137', '12826', '12831', 'MYO-INOSITOL', '10601', '17268', '43559']
3-oxolauroyl-coa	['27868']	['27868', 'CPD0-2105', 'C05263']	['C05263', '27868', 'CPD0-2105']	MNXM1104696	['CHEBI:27868', 'chebi:27868', 'lipidmaps:LMFA07050247', 'lipidmapsM:LMFA07050247', 'metacyc.compound:CPD0-2105', 'metacycM:CPD0-2105', 'reactome:R-ALL-77253', 'reactomeM:R-ALL-77253', 'seed.compound:cpd03117', 'seedM:cpd03117']	3-oxolauroyl-coa	['27868', 'CPD0-2105', 'C05263']	['27868', 'CPD0-2105']
3-oxolauroyl-coa	['27868']	['27868', 'CPD0-2105', 'C05263']	['C05263', '27868', 'CPD0-2105']	MNXM739547	['hmdb:HMDB0003937']	3-oxolauroyl-coa	['27868', 'CPD0-2105', 'C05263']	[]
tryptophol	['C00955', '17890']	['CPD-341', '17890', 'C00955']	['C00955', '17890', 'CPD-341']	MNXM1686	['CHEBI:17890', 'chebi:17890', 'hmdb:HMDB0003447', 'kegg.compound:C00955', 'keggC:C00955', 'metacyc.compound:CPD-341', 'metacycM:CPD-341', 'sabiork.compound:5334', 'sabiorkM:5334', 'seed.compound:cpd00704', 'seedM:cpd00704']	tryptophol	['CPD-341', '17890', 'C00955']	['CPD-341', '17890', 'C00955']
2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	['17083']	['17083', 'C01300']	['C01300', '17083']	MNXM8053	['seed.compound:cpd16763', 'seedM:M_cpd16763', 'seedM:cpd16763']	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	['C01300', '17083']	[]
dodecaprenyl diphosphate	['C05847', '84602', '|CPD-9650|', '53041']	['53041']	['C05847', '84602', '|CPD-9650|', '53041']	MNXM726928	['CHEBI:53041', 'chebi:53041']	dodecaprenyl diphosphate	['CPD-9650', '84602', 'C05847', '53041']	['53041']
ser-trna(ser)	['C02553', '29162']	['29162', 'C02553']	['C02553', '29162']	MNXM165150	['CHEBI:29162', 'chebi:13171', 'chebi:29162', 'chebi:6305']	ser-trna(ser)	['C02553', '29162']	['13171', '29162', '6305']
2-deoxy-d-ribose 5-phosphate	['44551', '16132', '|CPD-12166|', 'C00673', '55513']	['62877', 'C00673', '16132']	['44551', '|CPD-12166|', '16132', 'C00673', '55513', '62877']	MNXM732593	['CHEBI:16132', 'CHEBI:57651', 'chebi:1082', 'chebi:11566', 'chebi:16132', 'chebi:19559', 'chebi:42055', 'chebi:57651', 'sabiork.compound:1346', 'sabiorkM:1346']	2-deoxy-d-ribose 5-phosphate	['CPD-12166', '16132', '62877', '55513', '44551', 'C00673']	['16132', '1082', '42055', '11566', '19559', '57651']
2-deoxy-d-ribose 5-phosphate	['44551', '16132', '|CPD-12166|', 'C00673', '55513']	['62877', 'C00673', '16132']	['44551', '|CPD-12166|', '16132', 'C00673', '55513', '62877']	MNXM732594	['CHEBI:55513', 'CHEBI:62877', 'bigg.metabolite:2dr5p', 'biggM:2dr5p', 'biggM:M_2dr5p', 'chebi:142210', 'chebi:142387', 'chebi:55513', 'chebi:62877', 'kegg.compound:C00673', 'keggC:C00673', 'keggC:M_C00673', 'metacyc.compound:DEOXY-RIBOSE-5P', 'metacycM:DEOXY-RIBOSE-5P', 'seed.compound:cpd00510', 'seed.compound:cpd26846', 'seedM:M_cpd00510', 'seedM:M_cpd26846', 'seedM:cpd00510', 'seedM:cpd26846']	2-deoxy-d-ribose 5-phosphate	['CPD-12166', '16132', '62877', '55513', '44551', 'C00673']	['62877', '142387', 'DEOXY-RIBOSE-5P', '55513', '142210', 'C00673']
propionyl-coa	['C00100', '15539']	['15539', 'C00100']	['C00100', '15539']	MNXM740853	['envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/4e032169-05c6-49aa-9422-d081d81bc1a6', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/4e032169-05c6-49aa-9422-d081d81bc1a6', 'hmdb:HMDB0001275', 'hmdb:HMDB01275']	propionyl-coa	['15539', 'C00100']	[]
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM46301	['seed.compound:cpd11683', 'seedM:M_cpd11683', 'seedM:cpd11683']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	[]
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727697	['CHEBI:17029', 'chebi:13962', 'chebi:17029', 'chebi:23099', 'chebi:3596']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	['3596', '17029', '13962', '23099']
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727698	['hmdb:HMDB0003362', 'hmdb:HMDB03362']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	[]
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727699	['kegg.compound:C00461', 'keggC:C00461', 'keggC:M_C00461']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	['C00461']
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727700	['metacyc.compound:CHITIN', 'metacycM:CHITIN']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	['CHITIN']
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727701	['sabiork.compound:5099', 'sabiorkM:5099']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	[]
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727702	['seed.compound:cpd22519', 'seedM:M_cpd22519', 'seedM:cpd22519']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	[]
chitin	['G00549', 'C00461', 'G10483', 'G00244', '17029']	['G10483', 'G00244', 'C00461', '17029', 'G00549']	['G00549', 'C00461', 'G10483', 'G00244', '17029']	MNXM727705	['kegg.glycan:G00549', 'keggG:G00549', 'keggG:M_G00549']	chitin	['G00244', 'G00549', 'G10483', '17029', 'C00461']	[]
4beta-methylzymosterol-4alpha-carboxylic acid	['50591']	['64925', 'C15808', '50591']	['50591', '64925', 'C15808']	MNXM732410	['CHEBI:50591', 'chebi:50591']	4beta-methylzymosterol-4alpha-carboxylic acid	['50591', '64925', 'C15808']	['50591']
carbon dioxide	['16526', 'C00011']	['C00011', '16526', 'CARBON-DIOXIDE']	['C00011', 'CARBON-DIOXIDE', '16526']	MNXM13	['CHEBI:16526', 'chebi:16526', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/05f60af4-0a3f-4ead-9a29-33bb0f123379', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/05f60af4-0a3f-4ead-9a29-33bb0f123379', 'hmdb:HMDB0001967', 'kegg.compound:C00011', 'keggC:C00011', 'metacyc.compound:CARBON-DIOXIDE', 'metacycM:CARBON-DIOXIDE', 'reactome:R-ALL-113528', 'reactome:R-ALL-1237009', 'reactome:R-ALL-159751', 'reactome:R-ALL-159942', 'reactome:R-ALL-189480', 'reactome:R-ALL-29376', 'reactome:R-ALL-389536', 'reactome:R-ALL-5668565', 'reactomeM:R-ALL-113528', 'reactomeM:R-ALL-1237009', 'reactomeM:R-ALL-159751', 'reactomeM:R-ALL-159942', 'reactomeM:R-ALL-189480', 'reactomeM:R-ALL-29376', 'reactomeM:R-ALL-389536', 'reactomeM:R-ALL-5668565', 'sabiork.compound:1266', 'sabiorkM:1266', 'seed.compound:cpd00011', 'seedM:cpd00011']	carbon dioxide	['C00011', '16526', 'CARBON-DIOXIDE']	['C00011', '16526', 'CARBON-DIOXIDE']
