Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
thiamine(1+) triphosphate(4-)	['9534', '|CPD-611|', 'C03028', '58938']	['C03028', '58938']	['|CPD-611|', 'C03028', '58938', '9534']	MNXM1341	['CHEBI:58938', 'chebi:58938']	thiamine(1+) triphosphate(4-)	['CPD-611', 'C03028', '58938', '9534']	['58938']
g10526	['G10526']	[]	['G10526']	MNXM9326	['kegg.glycan:G10526', 'keggG:G10526', 'keggG:M_G10526', 'seed.compound:cpd29785', 'seedM:M_cpd29785', 'seedM:cpd29785']	g10526	['G10526']	[]
2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone	['28753', 'C05805']	['C05805', '28753']	['C05805', '28753']	MNXM738004	['CHEBI:28753', 'chebi:28753']	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone	['28753', 'C05805']	['28753']
1-(sn-glycero-3-phospho)-1d-myo-inositol	['166490', 'C01225', '|CPD-541|', '18321', '58444']	['18321', 'CPD-541', 'C01225']	['166490', 'C01225', '|CPD-541|', '18321', 'CPD-541', '58444']	MNXM1517	['CHEBI:18321', 'chebi:18321', 'hmdb:HMDB0011649', 'kegg.compound:C01225', 'keggC:C01225', 'metacyc.compound:CPD-541', 'metacycM:CPD-541', 'sabiork.compound:5457', 'sabiorkM:5457', 'seed.compound:cpd00902', 'seedM:cpd00902']	1-(sn-glycero-3-phospho)-1d-myo-inositol	['58444', '166490', 'CPD-541', '18321', 'C01225']	['C01225', '18321', 'CPD-541']
gdp-alpha-d-mannose	['|GDP-MANNOSE|', '57527', 'C00096', '15820']	['57527', 'GDP-MANNOSE', '15820', 'G10614', 'C00096']	['|GDP-MANNOSE|', 'C00096', 'G10614', 'GDP-MANNOSE', '15820', '57527']	MNXM1104189	['CHEBI:15820', 'CHEBI:57527', 'chebi:13328', 'chebi:13333', 'chebi:13340', 'chebi:15820', 'chebi:21159', 'chebi:42729', 'chebi:5225', 'chebi:57527', 'hmdb:HMDB0001163', 'hmdb:HMDB01163', 'kegg.compound:C00096', 'keggC:C00096', 'keggC:M_C00096', 'metacyc.compound:GDP-MANNOSE', 'metacycM:GDP-MANNOSE', 'reactome:R-ALL-162860', 'reactome:R-ALL-744233', 'reactomeM:R-ALL-162860', 'reactomeM:R-ALL-744233', 'sabiork.compound:1559', 'sabiork.compound:29021', 'sabiork.compound:3925', 'sabiorkM:1559', 'sabiorkM:29021', 'sabiorkM:3925', 'seed.compound:cpd00083', 'seedM:M_cpd00083', 'seedM:cpd00083']	gdp-alpha-d-mannose	['57527', 'C00096', 'G10614', 'GDP-MANNOSE', '15820']	['13333', '57527', '21159', '5225', 'C00096', 'GDP-MANNOSE', '42729', '13328', '13340', '15820']
4-amino-2-methyl-5-phosphomethylpyrimidine	['C04556', '18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|']	['C04556', '18032']	['C04556', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', '58354', '18032']	MNXM1091947	['bigg.metabolite:4a2mpmpmd', 'biggM:4a2mpmpmd', 'biggM:M_4a2mpmpmd']	4-amino-2-methyl-5-phosphomethylpyrimidine	['C04556', 'AMINO-HYDROXYMETHYL-METHYL-PYR-P', '18032', '58354']	[]
4-amino-2-methyl-5-phosphomethylpyrimidine	['C04556', '18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|']	['C04556', '18032']	['C04556', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', '58354', '18032']	MNXM1104392	['sabiork.compound:7398', 'sabiorkM:7398']	4-amino-2-methyl-5-phosphomethylpyrimidine	['C04556', 'AMINO-HYDROXYMETHYL-METHYL-PYR-P', '18032', '58354']	[]
isobutyraldehyde	['48943']	['48943', 'CPD-7000']	['CPD-7000', '48943']	MNXM5189	['CHEBI:48943', 'chebi:48943', 'hmdb:HMDB0031243', 'metacyc.compound:CPD-7000', 'metacycM:CPD-7000', 'sabiork.compound:24796', 'sabiorkM:24796', 'seed.compound:cpd24683', 'seedM:cpd24683']	isobutyraldehyde	['CPD-7000', '48943']	['48943', 'CPD-7000']
1-acylglycerophosphocholine	['C04230', '17504']	['17504', 'C04230']	['C04230', '17504']	MNXM731861	['kegg.compound:C04230', 'keggC:C04230', 'seed.compound:cpd02601', 'seedM:cpd02601']	1-acylglycerophosphocholine	['C04230', '17504']	['C04230']
1-acylglycerophosphocholine	['C04230', '17504']	['17504', 'C04230']	['C04230', '17504']	MNXM731862	['metacyc.compound:2-Lysophosphatidylcholines', 'metacycM:2-Lysophosphatidylcholines']	1-acylglycerophosphocholine	['C04230', '17504']	['2-Lysophosphatidylcholines']
1-acylglycerophosphocholine	['C04230', '17504']	['17504', 'C04230']	['C04230', '17504']	MNXM731863	['CHEBI:17504', 'chebi:17504', 'reactome:R-ALL-1524028', 'reactome:R-ALL-1524079', 'reactome:R-ALL-1602390', 'reactome:R-ALL-194236', 'reactome:R-ALL-428981', 'reactomeM:R-ALL-1524028', 'reactomeM:R-ALL-1524079', 'reactomeM:R-ALL-1602390', 'reactomeM:R-ALL-194236', 'reactomeM:R-ALL-428981']	1-acylglycerophosphocholine	['C04230', '17504']	['17504']
6-phospho-d-gluconate	['48928', 'C00345']	['16863', 'C00345', '58759', 'CPD-2961', '48928']	['48928', '58759', 'C00345', '16863', 'CPD-2961']	MNXM734080	['CHEBI:16863', 'CHEBI:48928', 'CHEBI:58759', 'bigg.metabolite:6pgc', 'biggM:6pgc', 'biggM:M_6pgc', 'chebi:12232', 'chebi:16863', 'chebi:2231', 'chebi:33851', 'chebi:40282', 'chebi:48928', 'chebi:58759', 'hmdb:HMDB0001316', 'hmdb:HMDB01316', 'kegg.compound:C00345', 'keggC:C00345', 'keggC:M_C00345', 'metacyc.compound:CPD-2961', 'metacycM:CPD-2961', 'reactome:R-ALL-29996', 'reactomeM:R-ALL-29996', 'sabiork.compound:2024', 'sabiork.compound:22801', 'sabiorkM:2024', 'sabiorkM:22801', 'seed.compound:cpd00284', 'seedM:M_cpd00284', 'seedM:cpd00284']	6-phospho-d-gluconate	['48928', '58759', 'CPD-2961', '16863', 'C00345']	['48928', '58759', 'CPD-2961', '12232', '16863', 'C00345', '40282', '33851', '2231']
thymidine 5'-monophosphate	['17013', '15245', 'C00364', '63528']	['a-thymine-in-DNA', '15245', '50300', '63528']	['a-thymine-in-DNA', '50300', '17013', '15245', '63528', 'C00364']	MNXM87167	['CHEBI:15245', 'chebi:15245']	thymidine 5'-monophosphate	['C00364', '17013', 'a-thymine-in-DNA', '63528', '15245', '50300']	['15245']
lipoyl-amp	['55451', 'C16238']	['C16238', '55451']	['55451', 'C16238']	MNXM1104315	['CHEBI:55451', 'CHEBI:58923', 'chebi:55451', 'chebi:58923', 'hmdb:HMDB0059635', 'hmdb:HMDB59635']	lipoyl-amp	['C16238', '55451']	['55451', '58923']
lipoyl-amp	['55451', 'C16238']	['C16238', '55451']	['55451', 'C16238']	MNXM732890	['bigg.metabolite:lipoamp', 'biggM:M_lipoamp', 'biggM:lipoamp']	lipoyl-amp	['C16238', '55451']	[]
3-hydroxy-2-methylpropanoyl-coa	['C04047', '15481']	['57340', 'C04047', '15481']	['57340', 'C04047', '15481']	MNXM1103812	['CHEBI:15481', 'CHEBI:57340', 'chebi:11806', 'chebi:1517', 'chebi:15481', 'chebi:20036', 'chebi:57340', 'kegg.compound:C04047', 'keggC:C04047', 'keggC:M_C04047', 'lipidmaps:LMFA07050206', 'lipidmapsM:LMFA07050206', 'metacyc.compound:3-HYDROXY-ISOBUTYRYL-COA', 'metacycM:3-HYDROXY-ISOBUTYRYL-COA', 'seed.compound:cpd02503', 'seedM:M_cpd02503', 'seedM:cpd02503']	3-hydroxy-2-methylpropanoyl-coa	['57340', 'C04047', '15481']	['57340', '11806', '3-HYDROXY-ISOBUTYRYL-COA', '15481', '20036', '1517', 'C04047']
arg-trna(arg)	['18366']	['18366', 'C02163']	['18366', 'C02163']	MNXM741232	['CHEBI:18366', 'chebi:13079', 'chebi:13080', 'chebi:18366', 'chebi:6189']	arg-trna(arg)	['C02163', '18366']	['13080', '13079', '18366', '6189']
3-hydroxytetracosanoyl-coa	['52326']	['52326']	['52326']	MNXM1091846	['bigg.metabolite:3httccoa', 'biggM:3httccoa', 'biggM:M_3httccoa']	3-hydroxytetracosanoyl-coa	['52326']	[]
beta-d-fructose	['C02336', '28645']	['28645', 'C02336']	['C02336', '28645']	MNXM1103449	['CHEBI:28645', 'chebi:10373', 'chebi:22766', 'chebi:28645', 'chebi:42560', 'kegg.compound:C02336', 'keggC:C02336', 'keggC:M_C02336', 'metacyc.compound:BETA-D-FRUCTOSE', 'metacycM:BETA-D-FRUCTOSE', 'sabiork.compound:24667', 'sabiorkM:24667', 'seed.compound:cpd30321', 'seedM:M_cpd30321', 'seedM:cpd30321']	beta-d-fructose	['C02336', '28645']	['42560', 'BETA-D-FRUCTOSE', '10373', 'C02336', '22766', '28645']
beta-d-fructose	['C02336', '28645']	['28645', 'C02336']	['C02336', '28645']	MNXM729618	['bigg.metabolite:fru_B', 'biggM:M_fru_B', 'biggM:fru_B']	beta-d-fructose	['C02336', '28645']	[]
2-isopropylmalate	['C02504', '132917', '35128', '|3-CARBOXY-3-HYDROXY-ISOCAPROATE|', '1178']	['3-CARBOXY-3-HYDROXY-ISOCAPROATE', '28635', 'C02504', '132917', '35128']	['C02504', '132917', '35128', '|3-CARBOXY-3-HYDROXY-ISOCAPROATE|', '1178', '28635', '3-CARBOXY-3-HYDROXY-ISOCAPROATE']	MNXM730930	['CHEBI:132917', 'chebi:132917']	2-isopropylmalate	['C02504', '35128', '1178', '132917', '28635', '3-CARBOXY-3-HYDROXY-ISOCAPROATE']	['132917']
3-oxotetracosanoyl-coa	['52329', '73977']	['73977', '52329']	['52329', '73977']	MNXM1103371	['bigg.metabolite:CE2253', 'biggM:CE2253', 'biggM:M_CE2253']	3-oxotetracosanoyl-coa	['52329', '73977']	[]
3-oxotetracosanoyl-coa	['52329', '73977']	['73977', '52329']	['52329', '73977']	MNXM1103372	['CHEBI:52329', 'CHEBI:73977', 'SLM:000000588', 'chebi:52329', 'chebi:73977', 'hmdb:HMDB0060238', 'hmdb:HMDB60238', 'lipidmaps:LMFA07050255', 'lipidmapsM:LMFA07050255', 'metacyc.compound:CPD-14273', 'metacycM:CPD-14273', 'seed.compound:cpd24264', 'seedM:M_cpd24264', 'seedM:cpd24264', 'slm:000000588']	3-oxotetracosanoyl-coa	['52329', '73977']	['52329', '73977', 'CPD-14273']
5-phosphoribosyl-atp	['73200', '20629', 'C02739']	['20629']	['73200', '20629', 'C02739']	MNXM38293	['CHEBI:20629', 'chebi:20629']	5-phosphoribosyl-atp	['20629', '73200', 'C02739']	['20629']
trna(ala)	['29170', 'C01635']	['29170', 'C01635']	['29170', 'C01635']	MNXM1091267	['rheaG:9657']	trna(ala)	['29170', 'C01635']	[]
(2s,3r)-3-hydroxybutane-1,2,3-tricarboxylic acid	['C04593', '15607']	['C04593', '57429', '15607']	['57429', 'C04593', '15607']	MNXM1104206	['CHEBI:15607', 'chebi:15607', 'lipidmaps:LMFA01050444', 'lipidmapsM:LMFA01050444']	(2s,3r)-3-hydroxybutane-1,2,3-tricarboxylic acid	['15607', '57429', 'C04593']	['15607']
(2e)-3-(methoxycarbonyl)pent-2-enedioic acid	['15663']	['15663', '57470', 'C11514']	['57470', 'C11514', '15663']	MNXM735059	['CHEBI:15663', 'chebi:15663', 'lipidmaps:LMFA07010698', 'lipidmapsM:LMFA07010698']	(2e)-3-(methoxycarbonyl)pent-2-enedioic acid	['15663', '57470', 'C11514']	['15663']
taurocholic acid	['C05122', '28865']	['28865', 'C05122', 'C02258', '36257']	['36257', 'C05122', 'C02258', '28865']	MNXM1104296	['bigg.metabolite:tchola', 'biggM:M_tchola', 'biggM:tchola']	taurocholic acid	['28865', '36257', 'C02258', 'C05122']	[]
fmet-trna(fmet)	['17119']	['17119', 'C03294']	['C03294', '17119']	MNXM741604	['CHEBI:17119', 'chebi:12510', 'chebi:12597', 'chebi:17119', 'chebi:7283']	fmet-trna(fmet)	['17119', 'C03294']	['17119', '12597', '7283', '12510']
tetradecaprenyl diphosphate	['53039']	['53039']	['53039']	MNXM83846	['CHEBI:53039', 'chebi:53039']	tetradecaprenyl diphosphate	['53039']	['53039']
zymosteryl palmitoleate	['52385']	['52385']	['52385']	MNXM89473	['CHEBI:52385', 'chebi:52385', 'lipidmaps:LMST01020035', 'lipidmapsM:LMST01020035']	zymosteryl palmitoleate	['52385']	['52385']
quinaldic acid	['C06325', '18386']	['241750', 'C06325', '19775', '18386']	['C06325', '19775', '18386', '241750']	MNXM4797	['CHEBI:18386', 'chebi:18386', 'hmdb:HMDB0000842', 'kegg.compound:C06325', 'keggC:C06325', 'seed.compound:cpd03766', 'seedM:cpd03766']	quinaldic acid	['18386', '19775', '241750', 'C06325']	['18386', 'C06325']
beta-d-glucose 6-phosphate	['C01172', '|GLC-6-P|', '58247', '17719']	['C01172', '17719', 'GLC-6-P', '58247']	['|GLC-6-P|', 'C01172', '17719', 'GLC-6-P', '58247']	MNXM1103552	['CHEBI:17719', 'CHEBI:58247', 'bigg.metabolite:M01389', 'bigg.metabolite:g6p_B', 'bigg.metabolite:man6p', 'biggM:M01389', 'biggM:M_M01389', 'biggM:M_g6p_B', 'biggM:M_man6p', 'biggM:g6p_B', 'biggM:man6p', 'chebi:10399', 'chebi:12375', 'chebi:17719', 'chebi:22797', 'chebi:41041', 'chebi:58247', 'hmdb:HMDB0003498', 'hmdb:HMDB03498', 'kegg.compound:C01172', 'keggC:C01172', 'keggC:M_C01172', 'metacyc.compound:GLC-6-P', 'metacycM:GLC-6-P', 'sabiork.compound:1357', 'sabiorkM:1357', 'seed.compound:cpd00863', 'seedM:M_cpd00863', 'seedM:cpd00863']	beta-d-glucose 6-phosphate	['17719', '58247', 'GLC-6-P', 'C01172']	['10399', '58247', '41041', '12375', 'C01172', '17719', 'GLC-6-P', '22797']
4-hydroxy-2-oxoglutarate	['17742', 'C01127', '30923', '|CPD-15016|', '62213', '71685', 'C05946', '|D-4-HYDROXY-2-KETO-GLUTARATE|', 'C20485']	['C01127', '30923', '17742']	['17742', 'C01127', '30923', '|CPD-15016|', '62213', '71685', 'C05946', '|D-4-HYDROXY-2-KETO-GLUTARATE|', 'C20485']	MNXM894	['CHEBI:17742', 'CHEBI:30923', 'CHEBI:36148', 'bigg.metabolite:4h2oglt', 'biggM:4h2oglt', 'biggM:M_4h2oglt', 'chebi:11993', 'chebi:17742', 'chebi:1838', 'chebi:20374', 'chebi:20375', 'chebi:30923', 'chebi:36148', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/900696f3-15af-4276-a971-cc6603cd87a8', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/900696f3-15af-4276-a971-cc6603cd87a8', 'hmdb:HMDB0001479', 'hmdb:HMDB0002070', 'hmdb:HMDB01479', 'hmdb:HMDB02070', 'kegg.compound:C01127', 'keggC:C01127', 'keggC:M_C01127', 'sabiork.compound:2252', 'sabiorkM:2252', 'seed.compound:cpd00830', 'seedM:M_cpd00830', 'seedM:cpd00830']	4-hydroxy-2-oxoglutarate	['C05946', 'C20485', '30923', '17742', 'D-4-HYDROXY-2-KETO-GLUTARATE', '71685', 'CPD-15016', 'C01127', '62213']	['36148', '11993', '30923', '1838', '17742', '20374', '20375', 'C01127']
3-hydroxyicosanoyl-coa	['71455', '52324']	['71455', '52324']	['71455', '52324']	MNXM1103986	['CHEBI:52324', 'CHEBI:71455', 'chebi:52324', 'chebi:71455', 'lipidmaps:LMFA07050218', 'lipidmapsM:LMFA07050218']	3-hydroxyicosanoyl-coa	['71455', '52324']	['52324', '71455']
ion	['24870']	['24870']	['24870']	MNXM57633	['CHEBI:24870', 'chebi:24870']	ion	['24870']	['24870']
g00140	['G00140']	[]	['G00140']	MNXM9266	['kegg.glycan:G00140', 'keggG:G00140', 'keggG:M_G00140']	g00140	['G00140']	[]
quinone	['16509', 'C15602', 'C00472']	['36141', 'C00472', '16509', 'C15602', 'P-BENZOQUINONE']	['16509', 'C15602', '36141', 'C00472', 'P-BENZOQUINONE']	MNXM1776	['kegg.compound:C15602', 'keggC:C15602', 'keggC:M_C15602']	quinone	['36141', 'P-BENZOQUINONE', 'C15602', 'C00472', '16509']	['C15602']
1-pyrroline-5-carboxylate	['|L-DELTA1-PYRROLINE_5-CARBOXYLATE|', '17388', 'C03912', '|DELTA1-PYRROLINE_2-CARBOXYLATE|', '17425', 'C03564', '58667', '|CPD-15303|', '371']	['371', '15893', '1372', 'C04322', 'C03912']	['1372', '|L-DELTA1-PYRROLINE_5-CARBOXYLATE|', '17388', 'C03912', '371', '|DELTA1-PYRROLINE_2-CARBOXYLATE|', '15893', 'C03564', '17425', '|CPD-15303|', 'C04322', '58667']	MNXM1617	['CHEBI:15893', 'CHEBI:371', 'bigg.metabolite:1pyr5c', 'biggM:1pyr5c', 'chebi:15893', 'chebi:371', 'hmdb:HMDB0001301', 'kegg.compound:C03912', 'keggC:C03912', 'metacyc.compound:L-DELTA1-PYRROLINE_5-CARBOXYLATE', 'metacycM:L-DELTA1-PYRROLINE_5-CARBOXYLATE', 'sabiork.compound:7234', 'sabiorkM:7234', 'seed.compound:cpd02431', 'seed.compound:cpd29655', 'seedM:cpd02431', 'seedM:cpd29655']	1-pyrroline-5-carboxylate	['DELTA1-PYRROLINE_2-CARBOXYLATE', '58667', '1372', '371', 'L-DELTA1-PYRROLINE_5-CARBOXYLATE', 'C03912', '17425', '17388', 'C03564', 'C04322', 'CPD-15303', '15893']	['L-DELTA1-PYRROLINE_5-CARBOXYLATE', '371', 'C03912', '15893']
nonaprenyl diphosphate	['C00235', 'C04145', '58391', '16057', '18144', '|CPD-21340|', '53044']	['53044']	['C00235', 'C04145', '18144', '58391', '16057', '|CPD-21340|', '53044']	MNXM7287	['metacyc.compound:CPD-9453', 'metacycM:CPD-9453', 'seed.compound:cpd17568', 'seedM:cpd17568']	nonaprenyl diphosphate	['CPD-21340', 'C04145', '16057', 'C00235', '53044', '18144', '58391']	['CPD-9453']
nonaprenyl diphosphate	['C00235', 'C04145', '58391', '16057', '18144', '|CPD-21340|', '53044']	['53044']	['C00235', 'C04145', '18144', '58391', '16057', '|CPD-21340|', '53044']	MNXM741171	['CHEBI:53044', 'chebi:53044']	nonaprenyl diphosphate	['CPD-21340', 'C04145', '16057', 'C00235', '53044', '18144', '58391']	['53044']
sulfur donor	['80867', 'C17023']	['80867', 'C17023']	['80867', 'C17023']	MNXM4111	['CHEBI:80867', 'chebi:80867', 'kegg.compound:C17023', 'keggC:C17023', 'keggC:M_C17023', 'seed.compound:cpd17287', 'seedM:M_cpd17287', 'seedM:cpd17287']	sulfur donor	['80867', 'C17023']	['80867', 'C17023']
myo-inositol	['17268', 'C00137']	['C00137', 'MYO-INOSITOL', '17268']	['17268', 'C00137', 'MYO-INOSITOL']	MNXM1103912	['CHEBI:17268', 'chebi:10601', 'chebi:12826', 'chebi:12831', 'chebi:17268', 'chebi:25451', 'chebi:43559', 'hmdb:HMDB0000211', 'hmdb:HMDB0002256', 'hmdb:HMDB00211', 'hmdb:HMDB02256', 'kegg.compound:C00137', 'kegg.drug:D08079', 'keggC:C00137', 'keggC:M_C00137', 'keggD:D08079', 'keggD:M_D08079', 'metacyc.compound:MYO-INOSITOL', 'metacycM:MYO-INOSITOL', 'reactome:R-ALL-426910', 'reactome:R-ALL-429130', 'reactomeM:R-ALL-426910', 'reactomeM:R-ALL-429130', 'seed.compound:cpd00121', 'seedM:M_cpd00121', 'seedM:cpd00121']	myo-inositol	['17268', 'MYO-INOSITOL', 'C00137']	['12826', 'MYO-INOSITOL', 'C00137', '10601', '43559', '12831', '25451', '17268']
tridecaprenyl diphosphate	['53040', '84600', '84603', '|CPD-9972|']	['53040', '84600', 'CPD-9972', '84603']	['84600', '|CPD-9972|', 'CPD-9972', '84603', '53040']	MNXM738363	['CHEBI:53040', 'chebi:53040']	tridecaprenyl diphosphate	['CPD-9972', '84600', '53040', '84603']	['53040']
trans-hexadec-2-enoyl-coa	['C05272', '28935']	['C05272', 'CPD0-2117', '28935']	['C05272', '28935', 'CPD0-2117']	MNXM1104633	['bigg.metabolite:hdd2coa', 'biggM:M_hdd2coa', 'biggM:hdd2coa']	trans-hexadec-2-enoyl-coa	['CPD0-2117', 'C05272', '28935']	[]
trans-hexadec-2-enoyl-coa	['C05272', '28935']	['C05272', 'CPD0-2117', '28935']	['C05272', '28935', 'CPD0-2117']	MNXM738445	['sabiork.compound:2749', 'sabiorkM:2749']	trans-hexadec-2-enoyl-coa	['CPD0-2117', 'C05272', '28935']	[]
dihydrobiopterin	['C00268', '43029', '20680', '43120']	['20680', '43029', 'C00268', '23732']	['20680', '23732', '43029', '43120', 'C00268']	MNXM1092880	['bigg.metabolite:dhptn', 'biggM:M_dhptn', 'biggM:dhptn']	dihydrobiopterin	['43120', 'C00268', '43029', '20680', '23732']	[]
trehalose	['C01083', 'G11546', 'G09275', 'G00293', '16551']	['TREHALOSE', 'G09275', '27082', 'C01083', '16551', 'G00293', 'G11546']	['27082', 'C01083', 'G11546', 'G09275', 'G00293', 'TREHALOSE', '16551']	MNXM1104237	['bigg.metabolite:tre', 'biggM:M_tre', 'biggM:tre']	trehalose	['G09275', '27082', '16551', 'G11546', 'TREHALOSE', 'G00293', 'C01083']	[]
trehalose	['C01083', 'G11546', 'G09275', 'G00293', '16551']	['TREHALOSE', 'G09275', '27082', 'C01083', '16551', 'G00293', 'G11546']	['27082', 'C01083', 'G11546', 'G09275', 'G00293', 'TREHALOSE', '16551']	MNXM683749	['kegg.glycan:G09275', 'kegg.glycan:G11546', 'keggG:G09275', 'keggG:G11546', 'keggG:M_G09275', 'keggG:M_G11546']	trehalose	['G09275', '27082', '16551', 'G11546', 'TREHALOSE', 'G00293', 'C01083']	[]
trehalose	['C01083', 'G11546', 'G09275', 'G00293', '16551']	['TREHALOSE', 'G09275', '27082', 'C01083', '16551', 'G00293', 'G11546']	['27082', 'C01083', 'G11546', 'G09275', 'G00293', 'TREHALOSE', '16551']	MNXM732198	['CHEBI:27082', 'chebi:27082', 'metacyc.compound:CPD-15990', 'metacycM:CPD-15990', 'seed.compound:cpd37211', 'seedM:M_cpd37211', 'seedM:cpd37211']	trehalose	['G09275', '27082', '16551', 'G11546', 'TREHALOSE', 'G00293', 'C01083']	['27082', 'CPD-15990']
trehalose	['C01083', 'G11546', 'G09275', 'G00293', '16551']	['TREHALOSE', 'G09275', '27082', 'C01083', '16551', 'G00293', 'G11546']	['27082', 'C01083', 'G11546', 'G09275', 'G00293', 'TREHALOSE', '16551']	MNXM732201	['kegg.glycan:G00293', 'keggG:G00293', 'keggG:M_G00293']	trehalose	['G09275', '27082', '16551', 'G11546', 'TREHALOSE', 'G00293', 'C01083']	[]
6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol	['53056']	['G00146', '53056']	['53056', 'G00146']	MNXM1644	['CHEBI:53056', 'chebi:53056']	6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol	['53056', 'G00146']	['53056']
mn(2+)	['29035']	['29035']	['29035']	MNXM2255	['CHEBI:29035', 'bigg.metabolite:mn2', 'biggM:M_mn2', 'biggM:mn2', 'chebi:21435', 'chebi:25156', 'chebi:29035', 'chebi:49749', 'hmdb:HMDB0001333', 'hmdb:HMDB01333', 'kegg.compound:C19610', 'keggC:C19610', 'keggC:M_C19610', 'metacyc.compound:MN+2', 'metacycM:MN+2', 'reactome:R-ALL-113527', 'reactome:R-ALL-1500595', 'reactome:R-ALL-1524074', 'reactome:R-ALL-1562549', 'reactome:R-ALL-266099', 'reactome:R-ALL-29418', 'reactome:R-ALL-5357557', 'reactome:R-ALL-5653875', 'reactome:R-ALL-5655491', 'reactomeM:R-ALL-113527', 'reactomeM:R-ALL-1500595', 'reactomeM:R-ALL-1524074', 'reactomeM:R-ALL-1562549', 'reactomeM:R-ALL-266099', 'reactomeM:R-ALL-29418', 'reactomeM:R-ALL-5357557', 'reactomeM:R-ALL-5653875', 'reactomeM:R-ALL-5655491', 'sabiork.compound:1279', 'sabiorkM:1279', 'seed.compound:cpd00030', 'seed.compound:cpd20863', 'seedM:M_cpd00030', 'seedM:M_cpd20863', 'seedM:cpd00030', 'seedM:cpd20863']	mn(2+)	['29035']	['49749', '25156', '29035', 'MN+2', '21435', 'C19610']
1d-myo-inositol 3-phosphate	['C04006', '58401', '18169', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', '|1-L-MYO-INOSITOL-1-P|', 'C04006']	MNXM737935	['CHEBI:18169', 'CHEBI:58401', 'bigg.metabolite:mi1p__D', 'biggM:M_mi1p__D', 'biggM:mi1p__D', 'chebi:11365', 'chebi:18169', 'chebi:19196', 'chebi:58401', 'chebi:814', 'hmdb:HMDB0000213', 'hmdb:HMDB00213', 'kegg.compound:C04006', 'keggC:C04006', 'keggC:M_C04006', 'metacyc.compound:1-L-MYO-INOSITOL-1-P', 'metacycM:1-L-MYO-INOSITOL-1-P', 'reactome:R-ALL-1629731', 'reactomeM:R-ALL-1629731', 'sabiork.compound:7010', 'sabiorkM:7010', 'seed.compound:cpd02484', 'seedM:M_cpd02484', 'seedM:cpd02484']	1d-myo-inositol 3-phosphate	['58401', 'C04006', '1-L-MYO-INOSITOL-1-P', '18169']	['19196', 'C04006', '18169', '1-L-MYO-INOSITOL-1-P', '58401', '814', '11365']
1d-myo-inositol 3-phosphate	['C04006', '58401', '18169', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', '|1-L-MYO-INOSITOL-1-P|', 'C04006']	MNXM737937	['hmdb:HMDB0006814', 'hmdb:HMDB06814']	1d-myo-inositol 3-phosphate	['58401', 'C04006', '1-L-MYO-INOSITOL-1-P', '18169']	[]
1d-myo-inositol 3-phosphate	['C04006', '58401', '18169', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', '|1-L-MYO-INOSITOL-1-P|', 'C04006']	MNXM737938	['bigg.metabolite:mi3p__D', 'biggM:M_mi3p__D', 'biggM:mi3p__D']	1d-myo-inositol 3-phosphate	['58401', 'C04006', '1-L-MYO-INOSITOL-1-P', '18169']	[]
2-(3-amino-3-carboxypropyl)-l-histidine	['|CPD-21437|', '58031', '143196', '17144']	['58031', '17144']	['|CPD-21437|', '58031', '143196', '17144']	MNXM3804	['CHEBI:17144', 'CHEBI:58031', 'bigg.metabolite:caphis', 'biggM:M_caphis', 'biggM:caphis', 'chebi:11464', 'chebi:17144', 'chebi:19410', 'chebi:58031', 'chebi:966', 'hmdb:HMDB0011655', 'hmdb:HMDB11655', 'seed.compound:cpd02710', 'seedM:M_cpd02710', 'seedM:cpd02710']	2-(3-amino-3-carboxypropyl)-l-histidine	['CPD-21437', '143196', '58031', '17144']	['19410', '58031', '17144', '966', '11464']
