Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
succinyl-coa	['57292', 'C00091', '15380', '|SUC-COA|']	['57292', '15380', 'C00091']	['|SUC-COA|', 'C00091', '15380', '57292']	MNXM1104774	['bigg.metabolite:succoa', 'biggM:M_succoa', 'biggM:succoa']	succinyl-coa	['C00091', '15380', 'SUC-COA', '57292']	[]
succinyl-coa	['57292', 'C00091', '15380', '|SUC-COA|']	['57292', '15380', 'C00091']	['|SUC-COA|', 'C00091', '15380', '57292']	MNXM1104775	['CHEBI:15380', 'CHEBI:57292', 'SLM:000000891', 'chebi:10746', 'chebi:15127', 'chebi:15380', 'chebi:26811', 'chebi:45541', 'chebi:57292', 'chebi:9310', 'kegg.compound:C00091', 'keggC:C00091', 'keggC:M_C00091', 'lipidmaps:LMFA07050370', 'lipidmapsM:LMFA07050370', 'metacyc.compound:SUC-COA', 'metacycM:SUC-COA', 'reactome:R-ALL-70958', 'reactomeM:R-ALL-70958', 'sabiork.compound:1931', 'sabiorkM:1931', 'seed.compound:cpd00078', 'seedM:M_cpd00078', 'seedM:cpd00078', 'slm:000000891']	succinyl-coa	['C00091', '15380', 'SUC-COA', '57292']	['10746', '57292', 'C00091', '45541', '26811', '15127', '9310', '15380', 'SUC-COA']
succinyl-coa	['57292', 'C00091', '15380', '|SUC-COA|']	['57292', '15380', 'C00091']	['|SUC-COA|', 'C00091', '15380', '57292']	MNXM741429	['envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/359075fb-98d9-458d-ba82-db4020e753f3', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/359075fb-98d9-458d-ba82-db4020e753f3', 'hmdb:HMDB0001022', 'hmdb:HMDB01022']	succinyl-coa	['C00091', '15380', 'SUC-COA', '57292']	[]
nadph	['57783', '16474', 'C00005', '|NADPH|']	['57783', 'C00005', '13392', '16474', 'C00662', '33738', '|Reduced-adrenal-ferredoxins|']	['57783', '16474', 'C00005', 'C00662', '33738', '|NADPH|', '13392', '|Reduced-adrenal-ferredoxins|', 'Red-NADPH-Hemoprotein-Reductases', '|Red-NADPH-Hemoprotein-Reductases|']	MNXM738702	['CHEBI:16474', 'CHEBI:57783', 'bigg.metabolite:nadph', 'biggM:M_nadph', 'biggM:nadph', 'chebi:13399', 'chebi:13400', 'chebi:16474', 'chebi:21904', 'chebi:44286', 'chebi:57783', 'chebi:7425', 'kegg.compound:C00005', 'keggC:C00005', 'keggC:M_C00005', 'metacyc.compound:NADPH', 'metacycM:NADPH', 'reactome:R-ALL-113600', 'reactome:R-ALL-113601', 'reactome:R-ALL-113602', 'reactome:R-ALL-194725', 'reactome:R-ALL-2000347', 'reactome:R-ALL-29364', 'reactome:R-ALL-351627', 'reactome:R-ALL-5623644', 'reactomeM:R-ALL-113600', 'reactomeM:R-ALL-113601', 'reactomeM:R-ALL-113602', 'reactomeM:R-ALL-194725', 'reactomeM:R-ALL-2000347', 'reactomeM:R-ALL-29364', 'reactomeM:R-ALL-351627', 'reactomeM:R-ALL-5623644', 'sabiork.compound:1262', 'sabiorkM:1262', 'seed.compound:cpd00005', 'seedM:M_cpd00005', 'seedM:cpd00005']	nadph	['57783', 'NADPH', 'C00662', 'Red-NADPH-Hemoprotein-Reductases', 'Reduced-adrenal-ferredoxins', 'C00005', '16474', '13392', '33738']	['57783', '13400', 'NADPH', '7425', 'C00005', '16474', '44286', '13399', '21904']
nadph	['57783', '16474', 'C00005', '|NADPH|']	['57783', 'C00005', '13392', '16474', 'C00662', '33738', '|Reduced-adrenal-ferredoxins|']	['57783', '16474', 'C00005', 'C00662', '33738', '|NADPH|', '13392', '|Reduced-adrenal-ferredoxins|', 'Red-NADPH-Hemoprotein-Reductases', '|Red-NADPH-Hemoprotein-Reductases|']	MNXM738703	['hmdb:HMDB0000221', 'hmdb:HMDB0000799', 'hmdb:HMDB0006341', 'hmdb:HMDB00221', 'hmdb:HMDB00799', 'hmdb:HMDB06341']	nadph	['57783', 'NADPH', 'C00662', 'Red-NADPH-Hemoprotein-Reductases', 'Reduced-adrenal-ferredoxins', 'C00005', '16474', '13392', '33738']	[]
dump	['|DUMP|', 'C00365', '17622', '246422']	['17622', '246422', 'C00365', 'DUMP']	['|DUMP|', '17622', 'DUMP', '246422', 'C00365']	MNXM234	['CHEBI:17622', 'CHEBI:246422', 'bigg.metabolite:dump', 'biggM:M_dump', 'biggM:dump', 'chebi:10532', 'chebi:14094', 'chebi:17622', 'chebi:19263', 'chebi:246422', 'chebi:42245', 'chebi:46286', 'chebi:46288', 'chebi:47722', 'hmdb:HMDB0001409', 'hmdb:HMDB01409', 'kegg.compound:C00365', 'keggC:C00365', 'keggC:M_C00365', 'metacyc.compound:DUMP', 'metacycM:DUMP', 'reactome:R-ALL-109382', 'reactome:R-ALL-109510', 'reactome:R-ALL-500742', 'reactomeM:R-ALL-109382', 'reactomeM:R-ALL-109510', 'reactomeM:R-ALL-500742', 'sabiork.compound:1334', 'sabiorkM:1334', 'seed.compound:cpd00299', 'seedM:M_cpd00299', 'seedM:cpd00299']	dump	['246422', 'DUMP', 'C00365', '17622']	['47722', '46288', '14094', '17622', '42245', 'C00365', '19263', '246422', '46286', 'DUMP', '10532']
hydrogen peroxide	['|HYDROGEN-PEROXIDE|', '16240', 'C00027']	['C00027', '16240']	['|HYDROGEN-PEROXIDE|', '16240', 'C00027']	MNXM732620	['CHEBI:16240', 'bigg.metabolite:h2o2', 'biggM:h2o2', 'chebi:16240', 'hmdb:HMDB0003125', 'kegg.compound:C00027', 'keggC:C00027', 'metacyc.compound:HYDROGEN-PEROXIDE', 'metacycM:HYDROGEN-PEROXIDE', 'reactome:R-ALL-113575', 'reactome:R-ALL-1614617', 'reactome:R-ALL-189481', 'reactome:R-ALL-29408', 'reactome:R-ALL-3341383', 'reactome:R-ALL-351629', 'reactomeM:R-ALL-113575', 'reactomeM:R-ALL-1614617', 'reactomeM:R-ALL-189481', 'reactomeM:R-ALL-29408', 'reactomeM:R-ALL-3341383', 'reactomeM:R-ALL-351629', 'sabiork.compound:1909', 'sabiorkM:1909', 'seed.compound:cpd00025', 'seedM:cpd00025']	hydrogen peroxide	['HYDROGEN-PEROXIDE', '16240', 'C00027']	['HYDROGEN-PEROXIDE', '16240', 'C00027']
coenzyme a	['|CO-A|', 'C00010', '57287', '15346']	['15346', 'C00010', '57287']	['|CO-A|', 'C00010', '57287', '15346']	MNXM727276	['CHEBI:15346', 'bigg.metabolite:coa', 'biggM:coa', 'chebi:15346', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19310484-6aa5-4dcf-b1da-855a8c21ecfd', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19310484-6aa5-4dcf-b1da-855a8c21ecfd', 'hmdb:HMDB0001423', 'kegg.compound:C00010', 'keggC:C00010', 'metacyc.compound:CO-A', 'metacycM:CO-A', 'reactome:R-ALL-162743', 'reactome:R-ALL-193514', 'reactome:R-ALL-2485002', 'reactome:R-ALL-29374', 'reactome:R-ALL-76194', 'reactomeM:R-ALL-162743', 'reactomeM:R-ALL-193514', 'reactomeM:R-ALL-2485002', 'reactomeM:R-ALL-29374', 'reactomeM:R-ALL-76194', 'sabiork.compound:1265', 'sabiorkM:1265', 'seed.compound:cpd00010', 'seedM:cpd00010']	coenzyme a	['57287', 'C00010', 'CO-A', '15346']	['CO-A', 'C00010', '15346']
3-phospho-d-glycerate	['C00197', '58272', '17794', '|G3P|']	['G3P', '17794', 'C00197']	['C00197', '|G3P|', '58272', 'G3P', '17794']	MNXM727604	['CHEBI:17794', 'bigg.metabolite:3pg', 'biggM:3pg', 'chebi:17794', 'hmdb:HMDB0000807', 'hmdb:HMDB0060180', 'kegg.compound:C00197', 'keggC:C00197', 'metacyc.compound:G3P', 'metacycM:G3P', 'sabiork.compound:21216', 'sabiorkM:21216', 'seed.compound:cpd00169', 'seedM:cpd00169']	3-phospho-d-glycerate	['17794', 'G3P', 'C00197', '58272']	['G3P', 'C00197', '17794']
l-asparagine	['C00152', '|ASN|', '17196', '58048']	['50347', '58048', 'C00152', '17196']	['C00152', '58048', '|ASN|', '50347', '17196']	MNXM728944	['CHEBI:17196', 'CHEBI:22653', 'CHEBI:32650', 'CHEBI:32651', 'CHEBI:32660', 'CHEBI:32661', 'CHEBI:58048', 'bigg.metabolite:asn__L', 'biggM:M_asn__L', 'biggM:asn-L', 'biggM:asn__L', 'chebi:13083', 'chebi:17196', 'chebi:21242', 'chebi:22653', 'chebi:32650', 'chebi:32651', 'chebi:32660', 'chebi:32661', 'chebi:40902', 'chebi:58048', 'chebi:6191', 'hmdb:HMDB0000168', 'hmdb:HMDB00168', 'kegg.compound:C00152', 'kegg.compound:C16438', 'keggC:C00152', 'keggC:C16438', 'keggC:M_C00152', 'keggC:M_C16438', 'metacyc.compound:ASN', 'metacycM:ASN', 'reactome:R-ALL-29642', 'reactome:R-ALL-351980', 'reactome:R-ALL-379703', 'reactomeM:R-ALL-29642', 'reactomeM:R-ALL-351980', 'reactomeM:R-ALL-379703', 'sabiork.compound:21052', 'sabiork.compound:72', 'sabiorkM:21052', 'sabiorkM:72', 'seed.compound:cpd00132', 'seed.compound:cpd15142', 'seedM:M_cpd00132', 'seedM:M_cpd15142', 'seedM:cpd00132', 'seedM:cpd15142']	l-asparagine	['17196', '50347', 'C00152', '58048', 'ASN']	['17196', '6191', '32650', '32661', '32651', '21242', 'C16438', '40902', 'C00152', '58048', '22653', '13083', '32660', 'ASN']
acetoacetyl-coa	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	['C00332', '57286', '15345']	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	MNXM1103802	['bigg.metabolite:aacoa', 'biggM:M_aacoa', 'biggM:aacoa']	acetoacetyl-coa	['C00332', '15345', '57286', 'ACETOACETYL-COA']	[]
acetoacetyl-coa	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	['C00332', '57286', '15345']	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	MNXM1103803	['CHEBI:15345', 'CHEBI:57286', 'SLM:000000298', 'chebi:11756', 'chebi:13706', 'chebi:15345', 'chebi:22173', 'chebi:2392', 'chebi:41333', 'chebi:57286', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e8a0c5c5-e9b1-4f85-94c1-d3d04866d6c9', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e8a0c5c5-e9b1-4f85-94c1-d3d04866d6c9', 'kegg.compound:C00332', 'keggC:C00332', 'keggC:M_C00332', 'metacyc.compound:ACETOACETYL-COA', 'metacycM:ACETOACETYL-COA', 'reactome:R-ALL-191293', 'reactome:R-ALL-73871', 'reactomeM:R-ALL-191293', 'reactomeM:R-ALL-73871', 'sabiork.compound:2019', 'sabiork.compound:28134', 'sabiorkM:2019', 'sabiorkM:28134', 'seed.compound:cpd00279', 'seedM:M_cpd00279', 'seedM:cpd00279', 'slm:000000298']	acetoacetyl-coa	['C00332', '15345', '57286', 'ACETOACETYL-COA']	['22173', 'ACETOACETYL-COA', '13706', '15345', 'C00332', '57286', '11756', '41333', '2392']
acetoacetyl-coa	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	['C00332', '57286', '15345']	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	MNXM725927	['hmdb:HMDB0001484', 'hmdb:HMDB0011665', 'hmdb:HMDB01484', 'hmdb:HMDB11665']	acetoacetyl-coa	['C00332', '15345', '57286', 'ACETOACETYL-COA']	[]
acetoacetyl-coa	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	['C00332', '57286', '15345']	['57286', '15345', '|ACETOACETYL-COA|', 'C00332']	MNXM725928	['lipidmaps:LMFA07050030', 'lipidmapsM:LMFA07050030']	acetoacetyl-coa	['C00332', '15345', '57286', 'ACETOACETYL-COA']	[]
l-carnitine	['|CARNITINE|', 'C00318', '16347']	['50384', '16347', 'C00318']	['|CARNITINE|', '50384', 'C00318', '16347']	MNXM1102522	['CHEBI:16347', 'bigg.metabolite:crn', 'biggM:crn', 'chebi:16347', 'hmdb:HMDB0000062', 'hmdb:HMDB0062496', 'kegg.compound:C00318', 'kegg.drug:D02176', 'keggC:C00318', 'keggD:D02176', 'metacyc.compound:CARNITINE', 'metacycM:CARNITINE', 'sabiork.compound:1328', 'sabiorkM:1328', 'seed.compound:cpd00266', 'seedM:cpd00266']	l-carnitine	['16347', '50384', 'C00318', 'CARNITINE']	['16347', 'C00318', 'CARNITINE']
l-glutamate 5-semialdehyde	['58066', 'C01165', '|L-GLUTAMATE_GAMMA-SEMIALDEHYDE|', '17232']	['58066', 'C01165', '17232']	['58066', 'C01165', '|L-GLUTAMATE_GAMMA-SEMIALDEHYDE|', '17232']	MNXM1093051	['CHEBI:17232', 'CHEBI:58066', 'bigg.metabolite:glu5sa', 'bigg.metabolite:glusemald', 'biggM:M_glu5sa', 'biggM:M_glusemald', 'biggM:glu5sa', 'biggM:glusemald', 'chebi:13109', 'chebi:17232', 'chebi:21302', 'chebi:58066', 'chebi:6225', 'hmdb:HMDB0002104', 'hmdb:HMDB02104', 'kegg.compound:C01165', 'keggC:C01165', 'keggC:M_C01165', 'metacyc.compound:L-GLUTAMATE_GAMMA-SEMIALDEHYDE', 'metacycM:L-GLUTAMATE_GAMMA-SEMIALDEHYDE', 'reactome:R-ALL-31339', 'reactomeM:R-ALL-31339', 'sabiork.compound:2262', 'sabiorkM:2262', 'seed.compound:cpd00858', 'seedM:M_cpd00858', 'seedM:cpd00858']	l-glutamate 5-semialdehyde	['L-GLUTAMATE_GAMMA-SEMIALDEHYDE', '17232', '58066', 'C01165']	['58066', 'C01165', 'L-GLUTAMATE_GAMMA-SEMIALDEHYDE', '17232', '13109', '6225', '21302']
urea	['|UREA|', 'C00086', '16199']	['UREA', 'C00086', '16199']	['UREA', '|UREA|', 'C00086', '16199']	MNXM117	['CHEBI:134711', 'CHEBI:16199', 'CHEBI:32285', 'CHEBI:48376', 'bigg.metabolite:urea', 'biggM:M_urea', 'biggM:urea', 'chebi:134711', 'chebi:15292', 'chebi:16199', 'chebi:27218', 'chebi:32285', 'chebi:46379', 'chebi:48376', 'chebi:9888', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'hmdb:HMDB0000294', 'hmdb:HMDB00294', 'kegg.compound:C00086', 'kegg.drug:D00023', 'kegg.drug:D01749', 'kegg.drug:D10496', 'keggC:C00086', 'keggC:M_C00086', 'keggD:D00023', 'keggD:D01749', 'keggD:D10496', 'keggD:M_D00023', 'keggD:M_D01749', 'keggD:M_D10496', 'metacyc.compound:UREA', 'metacycM:UREA', 'reactome:R-ALL-29514', 'reactome:R-ALL-374061', 'reactome:R-ALL-432019', 'reactomeM:R-ALL-29514', 'reactomeM:R-ALL-374061', 'reactomeM:R-ALL-432019', 'sabiork.compound:1798', 'sabiorkM:1798', 'seed.compound:cpd00073', 'seedM:M_cpd00073', 'seedM:cpd00073']	urea	['C00086', '16199', 'UREA']	['27218', '46379', '16199', '134711', '48376', 'C00086', 'UREA', '9888', '15292', '32285']
ubiquinone-1	['C00399', '46234', '|CPD0-1118|', '16389']	['46234']	['C00399', '|CPD0-1118|', '46234', '16389']	MNXM113802	['CHEBI:46234', 'chebi:39438', 'chebi:46231', 'chebi:46234', 'hmdb:HMDB0002012', 'hmdb:HMDB02012', 'metacyc.compound:CPD0-1118', 'metacycM:CPD0-1118', 'sabiork.compound:18768', 'sabiork.compound:26504', 'sabiorkM:18768', 'sabiorkM:26504', 'seed.compound:cpd25985', 'seedM:M_cpd25985', 'seedM:cpd25985']	ubiquinone-1	['CPD0-1118', '16389', 'C00399', '46234']	['CPD0-1118', '46231', '39438', '46234']
dcdp	['28846', '|DCDP|', 'C00705', '58593']	['28846', '11098', 'DCDP', 'C00705', '58593']	['11098', 'DCDP', '|DCDP|', '28846', 'C00705', '58593']	MNXM411	['CHEBI:28846', 'CHEBI:58593', 'bigg.metabolite:dcdp', 'biggM:M_dcdp', 'biggM:dcdp', 'chebi:10492', 'chebi:19241', 'chebi:28846', 'chebi:49966', 'chebi:58593', 'hmdb:HMDB0001245', 'hmdb:HMDB01245', 'kegg.compound:C00705', 'keggC:C00705', 'keggC:M_C00705', 'metacyc.compound:DCDP', 'metacycM:DCDP', 'reactome:R-ALL-110091', 'reactome:R-ALL-110668', 'reactome:R-ALL-111784', 'reactomeM:R-ALL-110091', 'reactomeM:R-ALL-110668', 'reactomeM:R-ALL-111784', 'sabiork.compound:1347', 'sabiorkM:1347', 'seed.compound:cpd00533', 'seedM:M_cpd00533', 'seedM:cpd00533']	dcdp	['58593', 'C00705', '11098', 'DCDP', '28846']	['58593', 'C00705', 'DCDP', '10492', '28846', '19241', '49966']
l-glutamine	['C00064', '18050', '58359', '|GLN|']	['58359', 'GLN', '30011', '32666', '18050', 'C00064']	['18050', '58359', '32666', 'GLN', '|GLN|', '30011', 'C00064']	MNXM37	['CHEBI:18050', 'CHEBI:28300', 'CHEBI:32665', 'CHEBI:32666', 'CHEBI:32678', 'CHEBI:32679', 'CHEBI:58359', 'bigg.metabolite:gln__L', 'biggM:M_gln__L', 'biggM:gln-L', 'biggM:gln__L', 'chebi:13110', 'chebi:18050', 'chebi:21308', 'chebi:24316', 'chebi:28300', 'chebi:32665', 'chebi:32666', 'chebi:32678', 'chebi:32679', 'chebi:42812', 'chebi:42814', 'chebi:42899', 'chebi:42943', 'chebi:5432', 'chebi:58359', 'chebi:6227', 'hmdb:HMDB0000641', 'hmdb:HMDB00641', 'kegg.compound:C00064', 'kegg.compound:C00303', 'kegg.drug:D00015', 'keggC:C00064', 'keggC:C00303', 'keggC:M_C00064', 'keggC:M_C00303', 'keggD:D00015', 'keggD:M_D00015', 'metacyc.compound:GLN', 'metacycM:GLN', 'reactome:R-ALL-113522', 'reactome:R-ALL-212615', 'reactome:R-ALL-29472', 'reactomeM:R-ALL-113522', 'reactomeM:R-ALL-212615', 'reactomeM:R-ALL-29472', 'sabiork.compound:2011', 'sabiork.compound:74', 'sabiorkM:2011', 'sabiorkM:74', 'seed.compound:cpd00053', 'seed.compound:cpd00253', 'seedM:M_cpd00053', 'seedM:M_cpd00253', 'seedM:cpd00053', 'seedM:cpd00253']	l-glutamine	['GLN', '32666', '18050', '58359', '30011', 'C00064']	['24316', '32666', '58359', '21308', '42899', '6227', '32679', 'GLN', '28300', '18050', '42814', '42812', 'C00064', 'C00303', '32665', '32678', '5432', '13110', '42943']
l-arginine	['16467', 'C00062', '32682', '|ARG|']	['32682', '29952', 'C00062', '16467', 'ARG']	['C00062', '16467', '|ARG|', '29952', 'ARG', '32682']	MNXM739527	['CHEBI:16467', 'CHEBI:32681', 'CHEBI:32682', 'CHEBI:32683', 'bigg.metabolite:arg__L', 'biggM:M_arg__L', 'biggM:arg-L', 'biggM:arg__L', 'chebi:13077', 'chebi:133495', 'chebi:16467', 'chebi:21235', 'chebi:32681', 'chebi:32682', 'chebi:32683', 'chebi:42927', 'chebi:6185', 'hmdb:HMDB0000517', 'hmdb:HMDB00517', 'hmdb:HMDB0062762', 'hmdb:HMDB62762', 'kegg.compound:C00062', 'kegg.drug:D02982', 'keggC:C00062', 'keggC:M_C00062', 'keggD:D02982', 'keggD:M_D02982', 'metacyc.compound:ARG', 'metacycM:ARG', 'reactome:R-ALL-113530', 'reactome:R-ALL-29468', 'reactome:R-ALL-351977', 'reactome:R-ALL-374064', 'reactome:R-ALL-428011', 'reactomeM:R-ALL-113530', 'reactomeM:R-ALL-29468', 'reactomeM:R-ALL-351977', 'reactomeM:R-ALL-374064', 'reactomeM:R-ALL-428011', 'sabiork.compound:23080', 'sabiork.compound:80', 'sabiorkM:23080', 'sabiorkM:80', 'seed.compound:cpd00051', 'seedM:M_cpd00051', 'seedM:cpd00051']	l-arginine	['29952', '16467', '32682', 'C00062', 'ARG']	['13077', '32683', '32681', '16467', '42927', '133495', '21235', '32682', '6185', 'C00062', 'ARG']
ammonia	['16134', 'C00014', '|AMMONIA|']	['AMMONIUM', 'C00014', '28938', 'AMMONIA', 'C01342', '16134']	['C00014', 'AMMONIUM', 'C01342', '16134', 'AMMONIA', '28938', '|AMMONIA|']	MNXM729302	['CHEBI:16134', 'bigg.metabolite:nh3', 'biggM:nh3', 'chebi:16134', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7', 'hmdb:HMDB0000051', 'kegg.compound:C00014', 'kegg.drug:D02916', 'keggC:C00014', 'keggD:D02916', 'metacyc.compound:AMMONIA', 'metacycM:AMMONIA', 'reactome:R-ALL-2022135', 'reactome:R-ALL-29382', 'reactome:R-ALL-76230', 'reactomeM:R-ALL-2022135', 'reactomeM:R-ALL-29382', 'reactomeM:R-ALL-76230', 'sabiork.compound:1268', 'sabiorkM:1268', 'seed.compound:cpd00013', 'seedM:cpd00013']	ammonia	['AMMONIA', '28938', 'C00014', 'C01342', '16134', 'AMMONIUM']	['AMMONIA', '16134', 'C00014']
d-ribulose 5-phosphate	['58121', '|RIBULOSE-5P|', 'C00199', '17363']	['17363', 'RIBULOSE-5P', '58121', 'C00199']	['|RIBULOSE-5P|', '58121', 'C00199', 'RIBULOSE-5P', '17363']	MNXM145	['CHEBI:17363', 'CHEBI:37455', 'CHEBI:58121', 'bigg.metabolite:ru5p__D', 'biggM:M_ru5p__D', 'biggM:ru5p__D', 'chebi:13018', 'chebi:13040', 'chebi:17363', 'chebi:21088', 'chebi:26572', 'chebi:37455', 'chebi:40192', 'chebi:4243', 'chebi:58121', 'hmdb:HMDB0000618', 'hmdb:HMDB0002033', 'hmdb:HMDB0002694', 'hmdb:HMDB00618', 'hmdb:HMDB02033', 'hmdb:HMDB02694', 'kegg.compound:C00199', 'keggC:C00199', 'keggC:M_C00199', 'metacyc.compound:RIBULOSE-5P', 'metacycM:RIBULOSE-5P', 'reactome:R-ALL-29732', 'reactomeM:R-ALL-29732', 'sabiork.compound:1313', 'sabiork.compound:22814', 'sabiorkM:1313', 'sabiorkM:22814', 'seed.compound:cpd00171', 'seedM:M_cpd00171', 'seedM:cpd00171']	d-ribulose 5-phosphate	['RIBULOSE-5P', '58121', '17363', 'C00199']	['26572', '58121', '4243', 'RIBULOSE-5P', '21088', '13040', '17363', '40192', '13018', 'C00199', '37455']
l-serine	['17115', '33384', 'C00065', '|SER|']	['29999', '33384', '17115', 'C00065']	['C00065', '33384', '|SER|', '17115', '29999']	MNXM737787	['CHEBI:17115', 'CHEBI:32836', 'CHEBI:32837', 'CHEBI:33384', 'bigg.metabolite:ser__L', 'biggM:M_ser__L', 'biggM:ser-L', 'biggM:ser__L', 'chebi:13167', 'chebi:17115', 'chebi:21387', 'chebi:32836', 'chebi:32837', 'chebi:33384', 'chebi:45440', 'chebi:45451', 'chebi:45590', 'chebi:45597', 'chebi:45677', 'chebi:6301', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'hmdb:HMDB0000187', 'hmdb:HMDB0000589', 'hmdb:HMDB00187', 'hmdb:HMDB00589', 'hmdb:HMDB0062263', 'hmdb:HMDB62263', 'kegg.compound:C00065', 'kegg.drug:D00016', 'keggC:C00065', 'keggC:M_C00065', 'keggD:D00016', 'keggD:M_D00016', 'metacyc.compound:SER', 'metacycM:SER', 'reactome:R-ALL-200736', 'reactome:R-ALL-352002', 'reactome:R-ALL-379732', 'reactomeM:R-ALL-200736', 'reactomeM:R-ALL-352002', 'reactomeM:R-ALL-379732', 'sabiork.compound:2140', 'sabiork.compound:75', 'sabiorkM:2140', 'sabiorkM:75', 'seed.compound:cpd00054', 'seedM:M_cpd00054', 'seedM:cpd00054']	l-serine	['SER', '33384', '17115', '29999', 'C00065']	['SER', '21387', '33384', '45440', '6301', '45677', '45597', '13167', 'C00065', '45590', '17115', '32837', '32836', '45451']
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM1094061	['bigg.metabolite:psdp', 'biggM:M_psdp', 'biggM:psdp']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	[]
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM738581	['CHEBI:15442', 'CHEBI:57310', 'SLM:000000308', 'bigg.metabolite:HC01118', 'biggM:HC01118', 'biggM:M_HC01118', 'chebi:14886', 'chebi:15442', 'chebi:26261', 'chebi:57310', 'chebi:8401', 'hmdb:HMDB0001278', 'hmdb:HMDB01278', 'reactome:R-ALL-191265', 'reactomeM:R-ALL-191265', 'slm:000000308']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	['15442', '26261', '8401', '14886', '57310']
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM738582	['kegg.compound:C03428', 'keggC:C03428', 'keggC:M_C03428', 'lipidmaps:LMPR0106010003', 'lipidmapsM:LMPR0106010003']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	['C03428']
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM738583	['metacyc.compound:CPD-465', 'metacycM:CPD-465', 'seed.compound:cpd02169', 'seedM:M_cpd02169', 'seedM:cpd02169']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	['CPD-465']
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM738584	['sabiork.compound:1747', 'sabiorkM:1747']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	[]
presqualene diphosphate	['15442', '57310', 'C03428', '|CPD-465|']	['15442', 'C03428', '57310']	['15442', '57310', 'C03428', '|CPD-465|']	MNXM738585	['bigg.metabolite:psqldp', 'biggM:M_psqldp', 'biggM:psqldp']	presqualene diphosphate	['57310', 'CPD-465', '15442', 'C03428']	[]
